:START_ID,:END_ID,relationship_type,iou:float,from_fraction:float,to_fraction:float,year_from:int,year_to:int,:TYPE
CD_NB_Victoria_&_Madawaska,CD_NB_Victoria_&_Madawaska,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NB_Westmorland,CD_NB_Westmorland,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NB_York,CD_NB_York,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NL_Labrador,CD_NL_Labrador,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NL_Newfoundland,CD_NL_Newfoundland,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Annapolis,CD_NS_Annapolis,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Antigonish,CD_NS_Antigonish,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Cape_Breton,CD_NS_Cape_Breton_S.,CONTAINS,0.7407,0.7407,1.0,1901,1911,P134_continued
CD_NS_Colchester,CD_NS_Colchester,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Cumberland,CD_NS_Cumberland,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Digby,CD_NS_Digby,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Guysborough,CD_NS_Guysborough,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_NS_Halifax,_City_&_Co—Cité_et_comté",CD_NS_Halifax_City_&_County,SAME_AS,0.9996,1.0,0.9996,1901,1911,P134_continued
CD_NS_Hants,CD_NS_Hants,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Inverness,CD_NS_Inverness,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Kings,CD_NS_Kings,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Lunenburg,CD_NS_Lunenburg,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Pictou,CD_NS_Pictou,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Richmond,CD_NS_Richmond,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Shelburne_&_Queens,CD_NS_Shelburne_&_Queens,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NS_Victoria,CD_NS_Cape_Breton_N._&_Victoria,WITHIN,0.8094,1.0,0.8094,1901,1911,P134_continued
CD_NS_Yarmouth,CD_NS_Yarmouth,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NT_Alberta,CD_AB_Macleod,CONTAINS,0.0905,0.0907,0.9668,1901,1911,P134_continued
CD_NT_Alberta,CD_AB_Calgary,CONTAINS,0.0544,0.0545,0.9756,1901,1911,P134_continued
"CD_NT_Assiniboia,_East—Est",CD_SK_Assiniboia,CONTAINS,0.3202,0.3202,1.0,1901,1911,P134_continued
"CD_NT_Assiniboia,_East—Est",CD_SK_Saltcoats,CONTAINS,0.1726,0.1735,0.9693,1901,1911,P134_continued
"CD_NT_Assiniboia,_West—Ouest",CD_SK_Moosejaw,CONTAINS,0.5182,0.5182,1.0,1901,1911,P134_continued
CD_NT_Unorganized_Territories,CD_YT_Yukon,CONTAINS,0.091,0.091,1.0,1901,1911,P134_continued
CD_NT_Unorganized_Territories—Territoires_non-organisés,CD_NT_Northwest_Territories,WITHIN,0.1707,0.9991,0.1708,1901,1911,P134_continued
CD_ON_Algoma,CD_ON_Thunder_Bay_&_Rainy_River,CONTAINS,0.6393,0.64,0.9983,1901,1911,P134_continued
"CD_ON_Bruce,_East—Est",CD_ON_Bruce_S,WITHIN,0.6111,1.0,0.6111,1901,1911,P134_continued
CD_ON_Carleton,CD_ON_Carleton,WITHIN,0.6971,1.0,0.6971,1901,1911,P134_continued
CD_ON_Cornwall_&_Stormont,CD_ON_Stormont,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_ON_Dundas,CD_ON_Dundas,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_ON_Durham,_East—Est",CD_ON_Durham,WITHIN,0.5182,1.0,0.5182,1901,1911,P134_continued
"CD_ON_Durham,_West—Ouest",CD_ON_Durham,WITHIN,0.4818,1.0,0.4818,1901,1911,P134_continued
"CD_ON_Elgin,_East—Est",CD_ON_Elgin_E,WITHIN,0.8541,0.997,0.8563,1901,1911,P134_continued
"CD_ON_Elgin,_West—Ouest",CD_ON_Elgin_W-O,CONTAINS,0.6592,0.6603,0.9974,1901,1911,P134_continued
"CD_ON_Essex,_North—Nord",CD_ON_Essex_N,CONTAINS,0.7515,0.7515,1.0,1901,1911,P134_continued
"CD_ON_Essex,_South—Sud",CD_ON_Essex_S,WITHIN,0.8312,1.0,0.8312,1901,1911,P134_continued
CD_ON_Frontenac,CD_ON_Frontenac,WITHIN,0.22,0.998,0.2201,1901,1911,P134_continued
CD_ON_Glengarry,CD_ON_Glengarry,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_ON_Grenville,_South—Sud",CD_ON_Grenville,WITHIN,0.5192,1.0,0.5192,1901,1911,P134_continued
CD_ON_Halton,CD_ON_Halton,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_ON_Hamilton,_City—Cité",CD_ON_Hamilton_W-O,CONTAINS,0.5446,0.5446,1.0,1901,1911,P134_continued
"CD_ON_Hastings,_East—Est",CD_ON_Hastings_E,WITHIN,0.301,1.0,0.301,1901,1911,P134_continued
"CD_ON_Hastings,_West—Ouest",CD_ON_Hastings_W-O,WITHIN,0.1138,1.0,0.1138,1901,1911,P134_continued
"CD_ON_Huron,_East—Est",CD_ON_Huron_E,WITHIN,0.8431,1.0,0.8431,1901,1911,P134_continued
CD_ON_Kent,CD_ON_Kent_W-O,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_ON_Kingston,_City—Cite",CD_ON_Kingston,WITHIN,0.185,1.0,0.185,1901,1911,P134_continued
"CD_ON_Kingston,_City—Cité",CD_ON_Kingston,WITHIN,0.6207,1.0,0.6207,1901,1911,P134_continued
"CD_ON_Lambton,_East—Est",CD_ON_Lambton_East,WITHIN,0.8854,1.0,0.8854,1901,1911,P134_continued
"CD_ON_Lambton,_West—Ouest",CD_ON_Lambton_W-O,WITHIN,0.5237,0.997,0.5245,1901,1911,P134_continued
"CD_ON_Lanark,_North—Nord",CD_ON_Lanark_N,CONTAINS,0.7551,0.7574,0.9961,1901,1911,P134_continued
"CD_ON_Lanark,_South—Sud",CD_ON_Lanark_S,SAME_AS,0.9954,0.9959,0.9995,1901,1911,P134_continued
CD_ON_Lennox,CD_ON_Lennox_&_Addington,WITHIN,0.27,1.0,0.27,1901,1911,P134_continued
"CD_ON_London,_City—Cité",CD_ON_London,WITHIN,0.3071,1.0,0.3071,1901,1911,P134_continued
CD_ON_Muskoka_&_Parry_Sound,CD_ON_Parry_Sound,CONTAINS,0.8217,0.8245,0.9959,1901,1911,P134_continued
CD_ON_Nipissing,CD_ON_Nipissing,CONTAINS,0.2784,0.2784,0.999,1901,1911,P134_continued
"CD_ON_Northumberland,_East—Est",CD_ON_Northumber_Land_E,SAME_AS,0.9955,1.0,0.9955,1901,1911,P134_continued
"CD_ON_Northumberland,_West—Ouest",CD_ON_Northumber_Land_W-O,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_ON_Ontario,_South—Sud",CD_ON_Ontario_S,WITHIN,0.6763,1.0,0.6763,1901,1911,P134_continued
"CD_ON_Ottawa,_City—Cité",CD_ON_Ottawa_City-Cité_Pt,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_ON_Peel,CD_ON_Peel,WITHIN,0.5724,1.0,0.5724,1901,1911,P134_continued
"CD_ON_Peterborough,_East—Est",CD_ON_Peterborough_E,CONTAINS,0.3961,0.3961,1.0,1901,1911,P134_continued
"CD_ON_Peterborough,_West—Ouest",CD_ON_Peterborough_W-O,WITHIN,0.3591,1.0,0.3591,1901,1911,P134_continued
CD_ON_Prescott,CD_ON_Prescott,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_ON_Prince_Edward,CD_ON_Prince_Edward,WITHIN,0.9206,1.0,0.9206,1901,1911,P134_continued
"CD_ON_Renfrew,_North—Nord",CD_ON_Renfrew_N,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_ON_Renfrew,_South—Sud",CD_ON_Renfrew_S,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_ON_Russell,CD_ON_Russell,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_ON_Simcoe,_East—Est",CD_ON_Simcoe_E,CONTAINS,0.5444,0.5444,1.0,1901,1911,P134_continued
"CD_ON_Simcoe,_North—Nord",CD_ON_Simcoe_N,WITHIN,0.7418,0.9885,0.7483,1901,1911,P134_continued
"CD_ON_Toronto,_Centre,_City—Cité",CD_ON_Toronto_Centre,WITHIN,0.3653,1.0,0.3653,1901,1911,P134_continued
"CD_ON_Victoria,_South—Sud",CD_ON_Victoria,WITHIN,0.1512,1.0,0.1512,1901,1911,P134_continued
"CD_ON_Waterloo,_North—Nord",CD_ON_Waterloo_N,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_ON_Waterloo,_South—Sud",CD_ON_Waterloo_S,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_ON_Welland,CD_ON_Welland,WITHIN,0.6656,1.0,0.6656,1901,1911,P134_continued
"CD_ON_Wellington,_South—Sud",CD_ON_Wellington_S,WITHIN,0.788,1.0,0.788,1901,1911,P134_continued
CD_PE_Kings,CD_PE_Kings,WITHIN,0.8341,1.0,0.8341,1901,1911,P134_continued
"CD_PE_Prince,_West-Ouest",CD_PE_Prince,WITHIN,0.6444,1.0,0.6444,1901,1911,P134_continued
"CD_PE_Queens,_West—Ouest",CD_PE_Queens,WITHIN,0.3193,1.0,0.3193,1901,1911,P134_continued
CD_QC_Argenteuil,CD_QC_Argenteuil,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Beauce,CD_QC_Beauce,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Beauharnois,CD_QC_Beauharnois,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Bellechasse,CD_QC_Bellechasse,WITHIN,0.9415,0.9911,0.9495,1901,1911,P134_continued
CD_QC_Berthier,CD_QC_Berthier,SAME_AS,0.9851,0.9974,0.9876,1901,1911,P134_continued
CD_QC_Bonaventure,CD_QC_Bonaventure,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Brome,CD_QC_Brome,SAME_AS,0.9918,0.9918,1.0,1901,1911,P134_continued
CD_QC_Chambly_&_Verchères,CD_QC_Chambly_&_Verchères,SAME_AS,0.9992,1.0,0.9992,1901,1911,P134_continued
CD_QC_Charlevoix,CD_QC_Charlevoix,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Chateauguay,CD_QC_Châteauguay,CONTAINS,0.9296,0.9296,1.0,1901,1911,P134_continued
CD_QC_Chicoutimi_&_Saguenay,CD_QC_Chicoutimi_&_Saguenay,WITHIN,0.8342,1.0,0.8342,1901,1911,P134_continued
CD_QC_Compton,CD_QC_Compton,WITHIN,0.9561,0.9561,1.0,1901,1911,P134_continued
CD_QC_Deux-Montagnes,CD_QC_Deux-Montagnes,SAME_AS,0.9916,1.0,0.9916,1901,1911,P134_continued
CD_QC_Dorchester,CD_QC_Dorchester,SAME_AS,0.9808,0.9824,0.9983,1901,1911,P134_continued
CD_QC_Drummond_&_Arthabaska,CD_QC_Drummond_&_Arthabaska,CONTAINS,0.8907,0.8907,1.0,1901,1911,P134_continued
CD_QC_Gaspé,CD_QC_Gaspé,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Hochelaga,CD_QC_Hochelaga,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Huntingdon,CD_QC_Huntingdon,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Jacques-Cartier,CD_QC_Jacques-Cartier,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Joliette,CD_QC_Joliette,SAME_AS,0.9995,1.0,0.9995,1901,1911,P134_continued
CD_QC_Kamouraska,CD_QC_Kamouraska,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Labelle,CD_QC_Labelle,WITHIN,0.77,0.9977,0.7714,1901,1911,P134_continued
CD_QC_Laprairie_&_Napierville,CD_QC_Laprairie_&_Napierville,WITHIN,0.9263,0.9859,0.9388,1901,1911,P134_continued
CD_QC_Laval,CD_QC_Laval,WITHIN,0.9728,0.9728,1.0,1901,1911,P134_continued
CD_QC_Lotbinière,CD_QC_Lotbinière,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Lévis,CD_QC_Lévis,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_L’Assomption,CD_QC_L'Assomption,CONTAINS,0.9057,0.9057,1.0,1901,1911,P134_continued
CD_QC_L’Islet,CD_QC_L'Islet,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Maisonneuve,CD_QC_Maisonneuve,WITHIN,0.8254,1.0,0.8254,1901,1911,P134_continued
CD_QC_Maskinongé,CD_QC_Maskinongé,CONTAINS,0.5149,0.5156,0.9972,1901,1911,P134_continued
CD_QC_Montcalm,CD_QC_Montcalm,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Montmagny,CD_QC_Montmagny,WITHIN,0.9684,0.9744,0.9937,1901,1911,P134_continued
CD_QC_Montmorency,CD_QC_Montmorency,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_QC_Montreal,_St._Antoine,_City—Cité","CD_QC_Montréal,_St._Antoine",SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_QC_Montreal,_St._Jacques,_City—Cité","CD_QC_Montréal,_St._Jacques",SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_QC_Montreal,_St._Laurent,_City—Cité","CD_QC_Montréal,_St._Laurent",SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_QC_Montreal,_Ste._Anne,_City—Cité","CD_QC_Montréal,_Ste._Anne",SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_QC_Montreal,_Ste._Marie,_City—Cité","CD_QC_Montréal,_Ste._Marie",SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Montréal,CD_QC_Maisonneuve,WITHIN,0.0361,1.0,0.0361,1901,1911,P134_continued
CD_QC_Mégantic,CD_QC_Mégantic,WITHIN,0.9772,1.0,0.9772,1901,1911,P134_continued
CD_QC_Nicolet,CD_QC_Nicolet,WITHIN,0.9218,0.9972,0.9242,1901,1911,P134_continued
CD_QC_Pontiac,CD_QC_Pontiac,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Portneuf,CD_QC_Portneuf,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_QC_Quebec,_Centre,_City—Cité",CD_QC_Québec_Centre,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_QC_Quebec,_County—Comté",CD_QC_Québec_County,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_QC_Quebec,_East-Est,_City—Cité",CD_QC_Québec_Est,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
"CD_QC_Quebec,_West-Ouest,_City—Cité",CD_QC_Québec_W-O,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Richelieu,CD_QC_Richelieu,WITHIN,0.876,0.9751,0.896,1901,1911,P134_continued
CD_QC_Richmond_&_Wolfe,CD_QC_Richmond_&_Wolfe,SAME_AS,0.9908,1.0,0.9908,1901,1911,P134_continued
CD_QC_Rimouski,CD_QC_Rimouski,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Rouville,CD_QC_Rouville,CONTAINS,0.8403,0.8445,0.9942,1901,1911,P134_continued
CD_QC_Shefford,CD_QC_Shefford,WITHIN,0.979,1.0,0.979,1901,1911,P134_continued
CD_QC_Sherbrooke,CD_QC_Sherbrooke,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Soulanges,CD_QC_Soulanges,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_St._Hyacinthe,CD_QC_St._Hyacinthe,SAME_AS,0.9843,1.0,0.9843,1901,1911,P134_continued
CD_QC_Stanstead,CD_QC_Stanstead,WITHIN,0.8952,1.0,0.8952,1901,1911,P134_continued
CD_QC_Temiscouata,CD_QC_Témiscouata,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Terrebonne,CD_QC_Terrebonne,SAME_AS,0.9911,1.0,0.9911,1901,1911,P134_continued
"CD_QC_Unorganized_Districts_-_Abitibi,_Ashuanipi,_Mistassini",CD_QC_Unorganized_parts_-_Parties_non_organisées,CONTAINS,0.7343,0.7343,1.0,1901,1911,P134_continued
CD_QC_Vaudreuil,CD_QC_Vaudreuil,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_QC_Wright,CD_QC_Wright,CONTAINS,0.7312,0.7312,1.0,1901,1911,P134_continued
CD_QC_Yamaska,CD_QC_Yamaska,WITHIN,0.7762,1.0,0.7762,1901,1911,P134_continued
CD_AB_Calgary,CD_AB_Division_No._6,WITHIN,0.5469,1.0,0.5469,1911,1921,P134_continued
CD_AB_Edmonton,CD_AB_Division_No._12,CONTAINS,0.1111,0.1111,1.0,1911,1921,P134_continued
CD_AB_Edmonton,CD_AB_Division_No._15,CONTAINS,0.1899,0.1899,1.0,1911,1921,P134_continued
CD_AB_Edmonton,CD_AB_Division_No._16,CONTAINS,0.0901,0.0901,1.0,1911,1921,P134_continued
CD_AB_Medicine_Hat,CD_AB_Division_No._1,CONTAINS,0.2897,0.2897,1.0,1911,1921,P134_continued
CD_AB_Medicine_Hat,CD_AB_Division_No._3,CONTAINS,0.2724,0.2724,1.0,1911,1921,P134_continued
CD_AB_Victoria,CD_AB_Division_No._13,CONTAINS,0.1371,0.1371,1.0,1911,1921,P134_continued
CD_BC_Comox-Atlin,CD_BC_Comox-Alberni,CONTAINS,0.1307,0.1312,0.9727,1911,1921,P134_continued
CD_BC_Comox-Atlin,CD_BC_Skeena,CONTAINS,0.8687,0.8687,1.0,1911,1921,P134_continued
CD_BC_Kootenay,CD_BC_Kootenay_East,CONTAINS,0.5414,0.5414,1.0,1911,1921,P134_continued
CD_BC_Kootenay,CD_BC_Kootenay_West,CONTAINS,0.4586,0.4586,1.0,1911,1921,P134_continued
CD_BC_Nanaimo,CD_BC_Nanaimo,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_BC_New_Westminster,CD_BC_New_Westminster,CONTAINS,0.0671,0.0671,1.0,1911,1921,P134_continued
CD_BC_New_Westminster,CD_BC_Fraser_Valley,CONTAINS,0.9321,0.9321,1.0,1911,1921,P134_continued
CD_BC_Vancouver_City,CD_BC_Vancouver_South,CONTAINS,0.0475,0.0475,1.0,1911,1921,P134_continued
CD_BC_Vancouver_City,CD_BC_Vancouver_Centre,CONTAINS,0.0084,0.0084,1.0,1911,1921,P134_continued
CD_BC_Vancouver_City,CD_BC_Burrard,CONTAINS,0.1554,0.1567,0.9517,1911,1921,P134_continued
CD_BC_Victoria_City,CD_BC_Victoria_City,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_BC_Yale_&_Cariboo,CD_BC_Yale,CONTAINS,0.0621,0.0621,1.0,1911,1921,P134_continued
CD_BC_Yale_&_Cariboo,CD_BC_Cariboo,CONTAINS,0.9378,0.9379,1.0,1911,1921,P134_continued
CD_MB_Brandon,CD_MB_Division_No._8,CONTAINS,0.7693,0.7693,1.0,1911,1921,P134_continued
CD_MB_Dauphin,CD_MB_Division_No._13,CONTAINS,0.1518,0.1518,1.0,1911,1921,P134_continued
CD_MB_Dauphin,CD_MB_Division_No._15,CONTAINS,0.0856,0.0856,1.0,1911,1921,P134_continued
CD_MB_Marquette,CD_MB_Division_No._11,CONTAINS,0.5567,0.5567,1.0,1911,1921,P134_continued
CD_MB_Provencher,CD_MB_Division_No._1,CONTAINS,0.7462,0.7462,1.0,1911,1921,P134_continued
CD_MB_Selkirk,CD_MB_Division_No._5,CONTAINS,0.244,0.244,1.0,1911,1921,P134_continued
CD_MB_Souris,CD_MB_Division_No._4,CONTAINS,0.6392,0.6392,1.0,1911,1921,P134_continued
CD_MB_Winnipeg_City,CD_MB_Division_No._6,WITHIN,0.003,1.0,0.003,1911,1921,P134_continued
CD_NB_Carleton,CD_NB_Carleton,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NB_Charlotte,CD_NB_Charlotte,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NB_Gloucester,CD_NB_Gloucester,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NB_Kent,CD_NB_Kent,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NB_Kings_&_Albert,CD_NB_Kings,CONTAINS,0.6586,0.6586,1.0,1911,1921,P134_continued
CD_NB_Kings_&_Albert,CD_NB_Albert,CONTAINS,0.3414,0.3414,1.0,1911,1921,P134_continued
CD_NB_Northumberland,CD_NB_Northumberland,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NB_Restigouche,CD_NB_Restigouche,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NB_St._John_City_&_County,CD_NB_St._John,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NB_Sunbury_&_Queens,CD_NB_Sunbury,CONTAINS,0.4111,0.4111,1.0,1911,1921,P134_continued
CD_NB_Sunbury_&_Queens,CD_NB_Queens,CONTAINS,0.5889,0.5889,1.0,1911,1921,P134_continued
CD_NB_Victoria_&_Madawaska,CD_NB_Victoria,CONTAINS,0.6159,0.6159,1.0,1911,1921,P134_continued
CD_NB_Victoria_&_Madawaska,CD_NB_Madawaska,CONTAINS,0.3841,0.3841,1.0,1911,1921,P134_continued
CD_NB_Westmorland,CD_NB_Westmorland,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NB_York,CD_NB_York,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NL_Labrador,CD_NL_Labrador,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NL_Newfoundland,CD_NL_Newfoundland,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Annapolis,CD_NS_Annapolis,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Antigonish,CD_NS_Antigonish,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Cape_Breton_N._&_Victoria,CD_NS_Victoria,CONTAINS,0.8083,0.8083,1.0,1911,1921,P134_continued
CD_NS_Cape_Breton_S.,CD_NS_Cape_Breton,WITHIN,0.7396,1.0,0.7396,1911,1921,P134_continued
CD_NS_Colchester,CD_NS_Colchester,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Cumberland,CD_NS_Cumberland,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Digby,CD_NS_Digby,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Guysborough,CD_NS_Guysborough,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Halifax_City_&_County,CD_NS_Halifax,SAME_AS,0.9996,0.9996,1.0,1911,1921,P134_continued
CD_NS_Hants,CD_NS_Hants,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Inverness,CD_NS_Inverness,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Kings,CD_NS_Kings,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Lunenburg,CD_NS_Lunenburg,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Pictou,CD_NS_Pictou,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Richmond,CD_NS_Richmond,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NS_Shelburne_&_Queens,CD_NS_Shelburne,CONTAINS,0.7401,0.7401,1.0,1911,1921,P134_continued
CD_NS_Shelburne_&_Queens,CD_NS_Queens,CONTAINS,0.2599,0.2599,1.0,1911,1921,P134_continued
CD_NS_Yarmouth,CD_NS_Yarmouth,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_NT_Northwest_Territories,CD_NT_Northwest_Territories,CONTAINS,0.6616,0.6617,1.0,1911,1921,P134_continued
CD_ON_Algoma_E,CD_ON_Manitoulin,CONTAINS,0.0225,0.0225,1.0,1911,1921,P134_continued
CD_ON_Algoma_W-O,CD_ON_Algoma,WITHIN,0.2824,0.9861,0.2835,1911,1921,P134_continued
CD_ON_Brant,CD_ON_Brant,WITHIN,0.7996,1.0,0.7996,1911,1921,P134_continued
CD_ON_Brantford,CD_ON_Brant,WITHIN,0.2004,1.0,0.2004,1911,1921,P134_continued
CD_ON_Brockville,CD_ON_Leeds,WITHIN,0.3119,1.0,0.3119,1911,1921,P134_continued
CD_ON_Bruce_N,CD_ON_Bruce,WITHIN,0.5828,1.0,0.5828,1911,1921,P134_continued
CD_ON_Bruce_S,CD_ON_Bruce,WITHIN,0.4172,1.0,0.4172,1911,1921,P134_continued
CD_ON_Carleton,CD_ON_Carleton,WITHIN,0.6911,1.0,0.6911,1911,1921,P134_continued
CD_ON_Dufferin,CD_ON_Dufferin,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_ON_Dundas,CD_ON_Dundas,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_ON_Durham,CD_ON_Durham,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_ON_Elgin_E,CD_ON_Elgin,WITHIN,0.504,1.0,0.504,1911,1921,P134_continued
CD_ON_Elgin_W-O,CD_ON_Elgin,WITHIN,0.496,1.0,0.496,1911,1921,P134_continued
CD_ON_Essex_N,CD_ON_Essex,WITHIN,0.338,1.0,0.338,1911,1921,P134_continued
CD_ON_Essex_S,CD_ON_Essex,WITHIN,0.662,1.0,0.662,1911,1921,P134_continued
CD_ON_Frontenac,CD_ON_Frontenac,SAME_AS,0.9978,1.0,0.9978,1911,1921,P134_continued
CD_ON_Glengarry,CD_ON_Glengarry,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_ON_Grenville,CD_ON_Grenville,SAME_AS,0.996,0.996,1.0,1911,1921,P134_continued
CD_ON_Grey_E,CD_ON_Grey,WITHIN,0.3988,1.0,0.3988,1911,1921,P134_continued
CD_ON_Grey_N,CD_ON_Grey,WITHIN,0.2695,1.0,0.2695,1911,1921,P134_continued
CD_ON_Grey_S,CD_ON_Grey,WITHIN,0.3317,1.0,0.3317,1911,1921,P134_continued
CD_ON_Haldimand,CD_ON_Haldimand,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_ON_Halton,CD_ON_Halton,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_ON_Hamilton_E,CD_ON_Wentworth,WITHIN,0.009,1.0,0.009,1911,1921,P134_continued
CD_ON_Hamilton_W-O,CD_ON_Wentworth,WITHIN,0.0077,1.0,0.0077,1911,1921,P134_continued
CD_ON_Hastings_E,CD_ON_Hastings,WITHIN,0.5531,0.9927,0.5554,1911,1921,P134_continued
CD_ON_Hastings_W-O,CD_ON_Hastings,WITHIN,0.4435,0.9944,0.4446,1911,1921,P134_continued
