tcpuid,year,original_name,canonical_name,should_apply,consensus_count,total_years,avg_similarity,min_similarity,reason,all_names,cd_name,province
NB023009,1901,St. Bazile,St. Bazile,False,2,3,23.5,23.5,name_change,St. Bazile | Wicklow,Victoria & Madawaska,NB
NB023009,1921,Wicklow,Wicklow,False,2,3,23.5,23.5,name_change,St. Bazile | Wicklow,Carleton,NB
NB023010,1891,St. Francis,St. Francis,False,2,3,11.8,11.8,name_change,St. Francis | Wilmot,Victoria,NB
NB023010,1901,St. Francis,St. Francis,False,2,3,11.8,11.8,name_change,St. Francis | Wilmot,Victoria & Madawaska,NB
NB023010,1921,Wilmot,Wilmot,False,2,3,11.8,11.8,name_change,St. Francis | Wilmot,Carleton,NB
NB023011,1891,St. Hilaire,St. Hilaire,True,2,2,100.0,100.0,unanimous,St. Hilaire,Victoria,NB
NB023011,1901,St. Hilaire,St. Hilaire,True,2,2,100.0,100.0,unanimous,St. Hilaire,Victoria & Madawaska,NB
NB023012,1891,St. Jacques,St. Jacques,True,2,2,100.0,100.0,unanimous,St. Jacques,Victoria,NB
NB023012,1901,St. Jacques,St. Jacques,True,2,2,100.0,100.0,unanimous,St. Jacques,Victoria & Madawaska,NB
NB023013,1891,St. Leonard's,St. Leonard's,True,1,2,83.3,83.3,ocr_variants,St. Leonard's | St. Léonard,Victoria,NB
NB023013,1901,St. Léonard,St. Leonard's,True,1,2,83.3,83.3,ocr_variants,St. Leonard's | St. Léonard,Victoria & Madawaska,NB
NB024001,1881,"St. John, Prince Ward—Quartier","St. John, Prince Ward—Quartier",False,2,4,21.6,21.1,name_change,"Botsford | Campobello | St. John, Prince Ward—Quartier","St. John, (City-Ville)",NB
NB024001,1891,Botsford,Botsford,False,2,4,21.6,21.1,name_change,"Botsford | Campobello | St. John, Prince Ward—Quartier",Westmoreland,NB
NB024001,1901,Botsford,Botsford,False,2,4,21.6,21.1,name_change,"Botsford | Campobello | St. John, Prince Ward—Quartier",Westmorland,NB
NB024001,1921,Campobello,Campobello,False,2,4,21.6,21.1,name_change,"Botsford | Campobello | St. John, Prince Ward—Quartier",Charlotte,NB
NB024002,1881,"St. John, Wellington Ward—Quartier","St. John, Wellington Ward—Quartier",False,2,4,24.2,21.1,name_change,"Clarendon | Dorchester | St. John, Wellington Ward—Quartier","St. John, (City-Ville)",NB
NB024002,1891,Dorchester,Dorchester,False,2,4,24.2,21.1,name_change,"Clarendon | Dorchester | St. John, Wellington Ward—Quartier",Westmoreland,NB
NB024002,1901,Dorchester,Dorchester,False,2,4,24.2,21.1,name_change,"Clarendon | Dorchester | St. John, Wellington Ward—Quartier",Westmorland,NB
NB024002,1921,Clarendon,Clarendon,False,2,4,24.2,21.1,name_change,"Clarendon | Dorchester | St. John, Wellington Ward—Quartier",Charlotte,NB
NB024003,1881,"St. John, King's Ward—Quartier","St. John, King's Ward—Quartier",False,2,4,20.5,7.7,name_change,"Dufferin | Moncton, City—Cité | St. John, King's Ward—Quartier","St. John, (City-Ville)",NB
NB024003,1891,"Moncton, City—Cité","Moncton, City—Cité",False,2,4,20.5,7.7,name_change,"Dufferin | Moncton, City—Cité | St. John, King's Ward—Quartier",Westmoreland,NB
NB024003,1901,"Moncton, City—Cité","Moncton, City—Cité",False,2,4,20.5,7.7,name_change,"Dufferin | Moncton, City—Cité | St. John, King's Ward—Quartier",Westmorland,NB
NB024003,1921,Dufferin,Dufferin,False,2,4,20.5,7.7,name_change,"Dufferin | Moncton, City—Cité | St. John, King's Ward—Quartier",Charlotte,NB
NB024004,1881,"St. John, Queen's Ward—Quartier","St. John, Queen's Ward—Quartier",False,2,4,32.9,15.8,name_change,"Dumbarton | Moncton | St. John, Queen's Ward—Quartier","St. John, (City-Ville)",NB
NB024004,1891,Moncton,Moncton,False,2,4,32.9,15.8,name_change,"Dumbarton | Moncton | St. John, Queen's Ward—Quartier",Westmoreland,NB
NB024004,1901,Moncton,Moncton,False,2,4,32.9,15.8,name_change,"Dumbarton | Moncton | St. John, Queen's Ward—Quartier",Westmorland,NB
NB024004,1921,Dumbarton,Dumbarton,False,2,4,32.9,15.8,name_change,"Dumbarton | Moncton | St. John, Queen's Ward—Quartier",Charlotte,NB
NB024005,1881,"St. John, Duke's Ward—Quartier","St. John, Duke's Ward—Quartier",False,2,4,15.3,10.0,name_change,"Grand Manan | Sackville | St. John, Duke's Ward—Quartier","St. John, (City-Ville)",NB
NB024005,1891,Sackville,Sackville,False,2,4,15.3,10.0,name_change,"Grand Manan | Sackville | St. John, Duke's Ward—Quartier",Westmoreland,NB
NB024005,1901,Sackville,Sackville,False,2,4,15.3,10.0,name_change,"Grand Manan | Sackville | St. John, Duke's Ward—Quartier",Westmorland,NB
NB024005,1921,Grand Manan,Grand Manan,False,2,4,15.3,10.0,name_change,"Grand Manan | Sackville | St. John, Duke's Ward—Quartier",Charlotte,NB
NB024006,1881,"St. John, Sydney Ward—Quartier","St. John, Sydney Ward—Quartier",False,2,4,22.8,20.5,name_change,"Lepreau | Salisbury | St. John, Sydney Ward—Quartier","St. John, (City-Ville)",NB
NB024006,1891,Salisbury,Salisbury,False,2,4,22.8,20.5,name_change,"Lepreau | Salisbury | St. John, Sydney Ward—Quartier",Westmoreland,NB
NB024006,1901,Salisbury,Salisbury,False,2,4,22.8,20.5,name_change,"Lepreau | Salisbury | St. John, Sydney Ward—Quartier",Westmorland,NB
NB024006,1921,Lepreau,Lepreau,False,2,4,22.8,20.5,name_change,"Lepreau | Salisbury | St. John, Sydney Ward—Quartier",Charlotte,NB
NB024007,1881,"St. John, Brook's Ward—Quartier","St. John, Brook's Ward—Quartier",False,2,4,23.0,21.1,name_change,"Pennfield | Shediac | St. John, Brook's Ward—Quartier","St. John, (City-Ville)",NB
NB024007,1891,Shediac,Shediac,False,2,4,23.0,21.1,name_change,"Pennfield | Shediac | St. John, Brook's Ward—Quartier",Westmoreland,NB
NB024007,1901,Shediac,Shediac,False,2,4,23.0,21.1,name_change,"Pennfield | Shediac | St. John, Brook's Ward—Quartier",Westmorland,NB
NB024007,1921,Pennfield,Pennfield,False,2,4,23.0,21.1,name_change,"Pennfield | Shediac | St. John, Brook's Ward—Quartier",Charlotte,NB
NB024008,1881,"St. John, Albert Ward—Quartier","St. John, Albert Ward—Quartier",False,1,4,32.1,28.6,name_change,"St. Andrews | St. John, Albert Ward—Quartier | Westmoreland | Westmorland ","St. John, (City-Ville)",NB
NB024008,1891,Westmoreland,Westmoreland,False,1,4,32.1,28.6,name_change,"St. Andrews | St. John, Albert Ward—Quartier | Westmoreland | Westmorland ",Westmoreland,NB
NB024008,1901,Westmorland ,Westmorland ,False,1,4,32.1,28.6,name_change,"St. Andrews | St. John, Albert Ward—Quartier | Westmoreland | Westmorland ",Westmorland,NB
NB024008,1921,St. Andrews,St. Andrews,False,1,4,32.1,28.6,name_change,"St. Andrews | St. John, Albert Ward—Quartier | Westmoreland | Westmorland ",Charlotte,NB
NB024009,1881,"St. John, Guy's Ward—Quartier","St. John, Guy's Ward—Quartier",False,1,2,30.8,30.8,name_change,"St. John, Guy's Ward—Quartier | Ste. Croix","St. John, (City-Ville)",NB
NB024009,1921,Ste. Croix,Ste. Croix,False,1,2,30.8,30.8,name_change,"St. John, Guy's Ward—Quartier | Ste. Croix",Charlotte,NB
NB025001,1881,Lancaster,Lancaster,False,2,4,21.0,13.3,name_change,Aberdeen | Bright | Lancaster,"St. John, (County-Comté)",NB
NB025001,1891,Bright,Bright,False,2,4,21.0,13.3,name_change,Aberdeen | Bright | Lancaster,York,NB
NB025001,1901,Bright,Bright,False,2,4,21.0,13.3,name_change,Aberdeen | Bright | Lancaster,York,NB
NB025001,1911,Aberdeen,Aberdeen,False,2,4,21.0,13.3,name_change,Aberdeen | Bright | Lancaster,Carleton,NB
NB025002,1881,Musquash,Musquash,False,2,5,21.6,11.1,name_change,Beresford | Brighton | Canterbury | Musquash,"St. John, (County-Comté)",NB
NB025002,1891,Canterbury,Canterbury,False,2,5,21.6,11.1,name_change,Beresford | Brighton | Canterbury | Musquash,York,NB
NB025002,1901,Canterbury,Canterbury,False,2,5,21.6,11.1,name_change,Beresford | Brighton | Canterbury | Musquash,York,NB
NB025002,1911,Brighton,Brighton,False,2,5,21.6,11.1,name_change,Beresford | Brighton | Canterbury | Musquash,Carleton,NB
NB025002,1921,Beresford,Beresford,False,2,5,21.6,11.1,name_change,Beresford | Brighton | Canterbury | Musquash,Gloucester,NB
NB025003,1881,"Portland, Ward—Quartier No. 1","Portland, Ward—Quartier No. 1",False,2,5,10.0,0.0,name_change,"Caraquet | Douglas | Kent | Portland, Ward—Quartier No. 1","St. John, (County-Comté)",NB
NB025003,1891,Douglas,Douglas,False,2,5,10.0,0.0,name_change,"Caraquet | Douglas | Kent | Portland, Ward—Quartier No. 1",York,NB
NB025003,1901,Douglas,Douglas,False,2,5,10.0,0.0,name_change,"Caraquet | Douglas | Kent | Portland, Ward—Quartier No. 1",York,NB
NB025003,1911,Kent,Kent,False,2,5,10.0,0.0,name_change,"Caraquet | Douglas | Kent | Portland, Ward—Quartier No. 1",Carleton,NB
NB025003,1921,Caraquet,Caraquet,False,2,5,10.0,0.0,name_change,"Caraquet | Douglas | Kent | Portland, Ward—Quartier No. 1",Gloucester,NB
NB025004,1881,"Portland, Ward—Quartier No. 2","Portland, Ward—Quartier No. 2",False,2,5,20.9,10.5,name_change,"Dumfries | Inkerman | Northampton | Portland, Ward—Quartier No. 2","St. John, (County-Comté)",NB
NB025004,1891,Dumfries,Dumfries,False,2,5,20.9,10.5,name_change,"Dumfries | Inkerman | Northampton | Portland, Ward—Quartier No. 2",York,NB
NB025004,1901,Dumfries,Dumfries,False,2,5,20.9,10.5,name_change,"Dumfries | Inkerman | Northampton | Portland, Ward—Quartier No. 2",York,NB
NB025004,1911,Northampton,Northampton,False,2,5,20.9,10.5,name_change,"Dumfries | Inkerman | Northampton | Portland, Ward—Quartier No. 2",Carleton,NB
NB025004,1921,Inkerman,Inkerman,False,2,5,20.9,10.5,name_change,"Dumfries | Inkerman | Northampton | Portland, Ward—Quartier No. 2",Gloucester,NB
NB025005,1881,"Portland, Ward—Quartier No. 3","Portland, Ward—Quartier No. 3",False,1,5,30.9,12.1,name_change,"Fredericton, Carleton, Ward—Quartier | Fredericton, City—Cité | New Bandon | Peel | Portland, Ward—Quartier No. 3","St. John, (County-Comté)",NB
NB025005,1891,"Fredericton, Carleton, Ward—Quartier","Fredericton, Carleton, Ward—Quartier",False,1,5,30.9,12.1,name_change,"Fredericton, Carleton, Ward—Quartier | Fredericton, City—Cité | New Bandon | Peel | Portland, Ward—Quartier No. 3",York,NB
NB025005,1901,"Fredericton, City—Cité","Fredericton, City—Cité",False,1,5,30.9,12.1,name_change,"Fredericton, Carleton, Ward—Quartier | Fredericton, City—Cité | New Bandon | Peel | Portland, Ward—Quartier No. 3",York,NB
NB025005,1911,Peel,Peel,False,1,5,30.9,12.1,name_change,"Fredericton, Carleton, Ward—Quartier | Fredericton, City—Cité | New Bandon | Peel | Portland, Ward—Quartier No. 3",Carleton,NB
NB025005,1921,New Bandon,New Bandon,False,1,5,30.9,12.1,name_change,"Fredericton, Carleton, Ward—Quartier | Fredericton, City—Cité | New Bandon | Peel | Portland, Ward—Quartier No. 3",Gloucester,NB
NB025006,1881,"Portland, Ward—Quartier No. 4","Portland, Ward—Quartier No. 4",False,1,5,30.9,15.4,name_change,"Fredericton, King’s, Ward—Quartier | Kingsclear | Paquetville | Portland, Ward—Quartier No. 4 | Richmond","St. John, (County-Comté)",NB
NB025006,1891,"Fredericton, King’s, Ward—Quartier","Fredericton, King’s, Ward—Quartier",False,1,5,30.9,15.4,name_change,"Fredericton, King’s, Ward—Quartier | Kingsclear | Paquetville | Portland, Ward—Quartier No. 4 | Richmond",York,NB
NB025006,1901,Kingsclear,Kingsclear,False,1,5,30.9,15.4,name_change,"Fredericton, King’s, Ward—Quartier | Kingsclear | Paquetville | Portland, Ward—Quartier No. 4 | Richmond",York,NB
NB025006,1911,Richmond,Richmond,False,1,5,30.9,15.4,name_change,"Fredericton, King’s, Ward—Quartier | Kingsclear | Paquetville | Portland, Ward—Quartier No. 4 | Richmond",Carleton,NB
NB025006,1921,Paquetville,Paquetville,False,1,5,30.9,15.4,name_change,"Fredericton, King’s, Ward—Quartier | Kingsclear | Paquetville | Portland, Ward—Quartier No. 4 | Richmond",Gloucester,NB
NB025007,1881,"Portland, Ward—Quartier No. 5","Portland, Ward—Quartier No. 5",False,1,5,28.8,16.7,name_change,"Fredericton, Queen’s, Ward—Quartier | McAdam | Portland, Ward—Quartier No. 5 | Simonds | St. Isidore","St. John, (County-Comté)",NB
NB025007,1891,"Fredericton, Queen’s, Ward—Quartier","Fredericton, Queen’s, Ward—Quartier",False,1,5,28.8,16.7,name_change,"Fredericton, Queen’s, Ward—Quartier | McAdam | Portland, Ward—Quartier No. 5 | Simonds | St. Isidore",York,NB
NB025007,1901,McAdam,McAdam,False,1,5,28.8,16.7,name_change,"Fredericton, Queen’s, Ward—Quartier | McAdam | Portland, Ward—Quartier No. 5 | Simonds | St. Isidore",York,NB
NB025007,1911,Simonds,Simonds,False,1,5,28.8,16.7,name_change,"Fredericton, Queen’s, Ward—Quartier | McAdam | Portland, Ward—Quartier No. 5 | Simonds | St. Isidore",Carleton,NB
NB025007,1921,St. Isidore,St. Isidore,False,1,5,28.8,16.7,name_change,"Fredericton, Queen’s, Ward—Quartier | McAdam | Portland, Ward—Quartier No. 5 | Simonds | St. Isidore",Gloucester,NB
NB025008,1881,Simonds,Simonds,False,1,5,24.6,18.2,name_change,"Fredericton, St. Ann’s, Ward—Quartier | Manners Sutton | Saumarez | Simonds | Wakefield","St. John, (County-Comté)",NB
NB025008,1891,"Fredericton, St. Ann’s, Ward—Quartier","Fredericton, St. Ann’s, Ward—Quartier",False,1,5,24.6,18.2,name_change,"Fredericton, St. Ann’s, Ward—Quartier | Manners Sutton | Saumarez | Simonds | Wakefield",York,NB
NB025008,1901,Manners Sutton,Manners Sutton,False,1,5,24.6,18.2,name_change,"Fredericton, St. Ann’s, Ward—Quartier | Manners Sutton | Saumarez | Simonds | Wakefield",York,NB
NB025008,1911,Wakefield,Wakefield,False,1,5,24.6,18.2,name_change,"Fredericton, St. Ann’s, Ward—Quartier | Manners Sutton | Saumarez | Simonds | Wakefield",Carleton,NB
NB025008,1921,Saumarez,Saumarez,False,1,5,24.6,18.2,name_change,"Fredericton, St. Ann’s, Ward—Quartier | Manners Sutton | Saumarez | Simonds | Wakefield",Gloucester,NB
NB025009,1881,Saint Martin's,Saint Martin's,False,1,5,25.7,9.5,name_change,"Fredericton, Wellington, Ward—Quartier | Marysville, Town—Ville | Saint Martin's | Shippigan | Wicklow","St. John, (County-Comté)",NB
NB025009,1891,"Fredericton, Wellington, Ward—Quartier","Fredericton, Wellington, Ward—Quartier",False,1,5,25.7,9.5,name_change,"Fredericton, Wellington, Ward—Quartier | Marysville, Town—Ville | Saint Martin's | Shippigan | Wicklow",York,NB
NB025009,1901,"Marysville, Town—Ville","Marysville, Town—Ville",False,1,5,25.7,9.5,name_change,"Fredericton, Wellington, Ward—Quartier | Marysville, Town—Ville | Saint Martin's | Shippigan | Wicklow",York,NB
NB025009,1911,Wicklow,Wicklow,False,1,5,25.7,9.5,name_change,"Fredericton, Wellington, Ward—Quartier | Marysville, Town—Ville | Saint Martin's | Shippigan | Wicklow",Carleton,NB
NB025009,1921,Shippigan,Shippigan,False,1,5,25.7,9.5,name_change,"Fredericton, Wellington, Ward—Quartier | Marysville, Town—Ville | Saint Martin's | Shippigan | Wicklow",Gloucester,NB
NB025010,1891,Kingsclear,Kingsclear,False,1,3,30.7,25.0,name_change,Kingsclear | New Maryland | Wilmot,York,NB
NB025010,1901,New Maryland,New Maryland,False,1,3,30.7,25.0,name_change,Kingsclear | New Maryland | Wilmot,York,NB
NB025010,1911,Wilmot,Wilmot,False,1,3,30.7,25.0,name_change,Kingsclear | New Maryland | Wilmot,Carleton,NB
NB025011,1891,Manners Sutton,Manners Sutton,False,1,4,29.4,25.0,name_change,"Bathurst, T-V | Manners Sutton | North Lake | Woodstock",York,NB
NB025011,1901,North Lake,North Lake,False,1,4,29.4,25.0,name_change,"Bathurst, T-V | Manners Sutton | North Lake | Woodstock",York,NB
NB025011,1911,Woodstock,Woodstock,False,1,4,29.4,25.0,name_change,"Bathurst, T-V | Manners Sutton | North Lake | Woodstock",Carleton,NB
NB025011,1921,"Bathurst, T-V","Bathurst, T-V",False,1,4,29.4,25.0,name_change,"Bathurst, T-V | Manners Sutton | North Lake | Woodstock",Gloucester,NB
NB025012,1891,"Marysville, Town—Ville","Marysville, Town—Ville",False,1,3,33.7,22.9,name_change,"Marysville, Town—Ville | Prince William | Woodstock t-v",York,NB
NB025012,1901,Prince William,Prince William,False,1,3,33.7,22.9,name_change,"Marysville, Town—Ville | Prince William | Woodstock t-v",York,NB
NB025012,1911,Woodstock t-v,Woodstock t-v,False,1,3,33.7,22.9,name_change,"Marysville, Town—Ville | Prince William | Woodstock t-v",Carleton,NB
NB025013,1891,New Maryland,New Maryland,False,1,2,27.3,27.3,name_change,New Maryland | Queensbury,York,NB
NB025013,1901,Queensbury,Queensbury,False,1,2,27.3,27.3,name_change,New Maryland | Queensbury,York,NB
NB025014,1891,Northlake,Northlake,False,1,2,22.2,22.2,name_change,Northlake | St. Marys,York,NB
NB025014,1901,St. Marys,St. Marys,False,1,2,22.2,22.2,name_change,Northlake | St. Marys,York,NB
NB025015,1891,Prince William,Prince William,False,1,2,16.0,16.0,name_change,Prince William | Southampton,York,NB
NB025015,1901,Southampton,Southampton,False,1,2,16.0,16.0,name_change,Prince William | Southampton,York,NB
NB025016,1891,Queensbury,Queensbury,False,1,2,23.5,23.5,name_change,Queensbury | Stanley,York,NB
NB025016,1901,Stanley,Stanley,False,1,2,23.5,23.5,name_change,Queensbury | Stanley,York,NB
NB026001,1881,Clarendon,Clarendon,False,1,3,36.1,30.0,name_change,Acadieville | Campobello | Clarendon,Charlotte,NB
NB026001,1911,Campobello,Campobello,False,1,3,36.1,30.0,name_change,Acadieville | Campobello | Clarendon,Charlotte,NB
NB026001,1921,Acadieville,Acadieville,False,1,3,36.1,30.0,name_change,Acadieville | Campobello | Clarendon,Kent,NB
NB026002,1881,Lepreau,Lepreau,False,1,3,32.1,26.7,name_change,Carleton | Clarendon | Lepreau,Charlotte,NB
NB026002,1911,Clarendon,Clarendon,False,1,3,32.1,26.7,name_change,Carleton | Clarendon | Lepreau,Charlotte,NB
NB026002,1921,Carleton,Carleton,False,1,3,32.1,26.7,name_change,Carleton | Clarendon | Lepreau,Kent,NB
NB026003,1881,Pennfield,Pennfield,False,1,3,25.1,23.5,name_change,Dufferin | Dundas | Pennfield,Charlotte,NB
NB026003,1911,Dufferin,Dufferin,False,1,3,25.1,23.5,name_change,Dufferin | Dundas | Pennfield,Charlotte,NB
NB026003,1921,Dundas,Dundas,False,1,3,25.1,23.5,name_change,Dufferin | Dundas | Pennfield,Kent,NB
NB026004,1881,"St. George, Town—Ville","St. George, Town—Ville",False,1,3,22.9,20.0,name_change,"Dumbarton | Harcourt | St. George, Town—Ville",Charlotte,NB
NB026004,1911,Dumbarton,Dumbarton,False,1,3,22.9,20.0,name_change,"Dumbarton | Harcourt | St. George, Town—Ville",Charlotte,NB
NB026004,1921,Harcourt,Harcourt,False,1,3,22.9,20.0,name_change,"Dumbarton | Harcourt | St. George, Town—Ville",Kent,NB
NB026005,1881,St. Patrick,St. Patrick,False,1,3,23.4,18.2,name_change,Grand Manan | Richibucto | St. Patrick,Charlotte,NB
NB026005,1911,Grand Manan,Grand Manan,False,1,3,23.4,18.2,name_change,Grand Manan | Richibucto | St. Patrick,Charlotte,NB
NB026005,1921,Richibucto,Richibucto,False,1,3,23.4,18.2,name_change,Grand Manan | Richibucto | St. Patrick,Kent,NB
NB026006,1881,Dumbarton,Dumbarton,False,1,3,16.2,12.5,name_change,Dumbarton | Lepreau | St. Charles,Charlotte,NB
NB026006,1911,Lepreau,Lepreau,False,1,3,16.2,12.5,name_change,Dumbarton | Lepreau | St. Charles,Charlotte,NB
NB026006,1921,St. Charles,St. Charles,False,1,3,16.2,12.5,name_change,Dumbarton | Lepreau | St. Charles,Kent,NB
NB026007,1881,"St. Andrew's, Town—Ville","St. Andrew's, Town—Ville",False,1,3,30.3,24.2,name_change,"Pennfield | St. Andrew's, Town—Ville | St. Louis",Charlotte,NB
NB026007,1911,Pennfield,Pennfield,False,1,3,30.3,24.2,name_change,"Pennfield | St. Andrew's, Town—Ville | St. Louis",Charlotte,NB
NB026007,1921,St. Louis,St. Louis,False,1,3,30.3,24.2,name_change,"Pennfield | St. Andrew's, Town—Ville | St. Louis",Kent,NB
NB026008,1881,Ste. Croix,Ste. Croix,False,1,3,51.6,47.6,name_change,St. Andrews | St. Mary | Ste. Croix,Charlotte,NB
NB026008,1911,St. Andrews,St. Andrews,False,1,3,51.6,47.6,name_change,St. Andrews | St. Mary | Ste. Croix,Charlotte,NB
NB026008,1921,St. Mary,St. Mary,False,1,3,51.6,47.6,name_change,St. Andrews | St. Mary | Ste. Croix,Kent,NB
NB026009,1881,St. David,St. David,False,1,3,57.2,55.6,name_change,St. Croix | St. David | St. Paul,Charlotte,NB
NB026009,1911,St. Croix,St. Croix,False,1,3,57.2,55.6,name_change,St. Croix | St. David | St. Paul,Charlotte,NB
NB026009,1921,St. Paul,St. Paul,False,1,3,57.2,55.6,name_change,St. Croix | St. David | St. Paul,Kent,NB
NB026010,1881,"St. Stephen, Town—Ville","St. Stephen, Town—Ville",False,1,2,37.5,37.5,name_change,"St. David | St. Stephen, Town—Ville",Charlotte,NB
NB026010,1911,St. David,St. David,False,1,2,37.5,37.5,name_change,"St. David | St. Stephen, Town—Ville",Charlotte,NB
NB026011,1881,St. Stephen,St. Stephen,False,1,2,57.1,57.1,name_change,St. George | St. Stephen,Charlotte,NB
NB026011,1911,St. George,St. George,False,1,2,57.1,57.1,name_change,St. George | St. Stephen,Charlotte,NB
