place_id:ID,:LABEL,name,place_type,community_type,wikidata_id,wikidata_uri,geonames_id,inception_date,province,latitude:float,longitude:float
COMMUNITY_Q2848117,E53_Place,Bowsman,COMMUNITY,village,Q2848117,http://www.wikidata.org/entity/Q2848117,,1949-01-01T00:00:00Z,Manitoba,52.2358,-101.207
COMMUNITY_Q2667275,E53_Place,Myrnam,COMMUNITY,village,Q2667275,http://www.wikidata.org/entity/Q2667275,6085350,,Alberta,53.6611,-111.231
COMMUNITY_Q1383701,E53_Place,New Maryland,COMMUNITY,village,Q1383701,http://www.wikidata.org/entity/Q1383701,6087704,,York County,45.891111111,-66.684722222
COMMUNITY_Q1874211,E53_Place,Rosalind,COMMUNITY,village,Q1874211,http://www.wikidata.org/entity/Q1874211,6127487,,Alberta,52.7873,-112.44
COMMUNITY_Q2848181,E53_Place,Dunnottar,COMMUNITY,village,Q2848181,http://www.wikidata.org/entity/Q2848181,5944190,,Manitoba,50.4539,-96.9472
COMMUNITY_Q2957528,E53_Place,Pouce Coupe,COMMUNITY,village,Q2957528,http://www.wikidata.org/entity/Q2957528,6112409,1932-01-05T00:00:00Z,Peace River Regional District,55.7158,-120.134
COMMUNITY_Q3213033,E53_Place,La Tabatière,COMMUNITY,village,Q3213033,http://www.wikidata.org/entity/Q3213033,,,Gros-Mécatina,50.8308,-58.9756
COMMUNITY_Q3202128,E53_Place,L'Anse-à-Valleau,COMMUNITY,village,Q3202128,http://www.wikidata.org/entity/Q3202128,,,Gaspé,49.08055556,-64.5475
COMMUNITY_Q1709074,E53_Place,Binscarth,COMMUNITY,village,Q1709074,http://www.wikidata.org/entity/Q1709074,5901331,,Russell – Binscarth,50.6267,-101.283
COMMUNITY_Q1592082,E53_Place,Hazelton,COMMUNITY,village,Q1592082,http://www.wikidata.org/entity/Q1592082,5972901,,Regional District of Kitimat-Stikine,55.255833333,-127.675555555
COMMUNITY_Q2936970,E53_Place,Cap-aux-Meules,COMMUNITY,village,Q2936970,http://www.wikidata.org/entity/Q2936970,5915327,,Les Îles-de-la-Madeleine,47.35,-61.907777777
COMMUNITY_Q3393494,E53_Place,Pointe-Brûlée,COMMUNITY,village,Q3393494,http://www.wikidata.org/entity/Q3393494,,,Gloucester County,47.756175,-64.731617
COMMUNITY_Q2956992,E53_Place,Kaslo,COMMUNITY,village,Q2956992,http://www.wikidata.org/entity/Q2956992,5989566,,Regional District of Central Kootenay,49.9133,-116.911
COMMUNITY_Q2508161,E53_Place,Valemount,COMMUNITY,village,Q2508161,http://www.wikidata.org/entity/Q2508161,6173031,,Regional District of Fraser-Fort George,52.831111111,-119.276111111
COMMUNITY_Q1001810,E53_Place,Haines Junction,COMMUNITY,village,Q1001810,http://www.wikidata.org/entity/Q1001810,5969025,1942-01-01T00:00:00Z,Canada,60.763707002,-137.495225898
COMMUNITY_Q1001810,E53_Place,Haines Junction,COMMUNITY,village,Q1001810,http://www.wikidata.org/entity/Q1001810,5969025,1942-01-01T00:00:00Z,Yukon,60.763707002,-137.495225898
COMMUNITY_Q2052175,E53_Place,Parent,COMMUNITY,village,Q2052175,http://www.wikidata.org/entity/Q2052175,6098332,1910-01-01T00:00:00Z,La Tuque,47.917,-74.617
COMMUNITY_Q2584775,E53_Place,Winnipegosis,COMMUNITY,village,Q2584775,http://www.wikidata.org/entity/Q2584775,6183238,1915-01-06T00:00:00Z,Mossey River,51.37,-99.56
COMMUNITY_Q2957646,E53_Place,Tahsis,COMMUNITY,village,Q2957646,http://www.wikidata.org/entity/Q2957646,6161139,,Strathcona Regional District,49.9258,-126.621
COMMUNITY_Q1001810,E53_Place,Haines Junction,COMMUNITY,village,Q1001810,http://www.wikidata.org/entity/Q1001810,5969025,1942-01-01T00:00:00Z,Champagne and Aishihik First Nations,60.763707002,-137.495225898
COMMUNITY_Q2568445,E53_Place,Duchess,COMMUNITY,village,Q2568445,http://www.wikidata.org/entity/Q2568445,5943101,,Alberta,50.7333,-111.9
COMMUNITY_Q3275573,E53_Place,Madeleine-Centre,COMMUNITY,village,Q3275573,http://www.wikidata.org/entity/Q3275573,,,Sainte-Madeleine-de-la-Rivière-Madeleine,49.248055555,-65.352222222
COMMUNITY_Q2883748,E53_Place,Barachois,COMMUNITY,village,Q2883748,http://www.wikidata.org/entity/Q2883748,,,Percé,48.6180926,-64.2753167
COMMUNITY_Q3339134,E53_Place,Newport,COMMUNITY,village,Q3339134,http://www.wikidata.org/entity/Q3339134,,,Chandler,48.2667,-64.7424
COMMUNITY_Q2205030,E53_Place,Tribune,COMMUNITY,village,Q2205030,http://www.wikidata.org/entity/Q2205030,,,Saskatchewan,49.2483,-103.822
COMMUNITY_Q2881468,E53_Place,Balmoral,COMMUNITY,village,Q2881468,http://www.wikidata.org/entity/Q2881468,,,Balmoral Parish,47.9667,-66.45
COMMUNITY_Q3114877,E53_Place,Grande-Cascapédia,COMMUNITY,village,Q3114877,http://www.wikidata.org/entity/Q3114877,,,Cascapédia–Saint-Jules,48.2575,-65.8925
COMMUNITY_Q2552362,E53_Place,Halkirk,COMMUNITY,village,Q2552362,http://www.wikidata.org/entity/Q2552362,5969452,,Alberta,52.2814,-112.148
COMMUNITY_Q3277378,E53_Place,Magpie,COMMUNITY,village,Q3277378,http://www.wikidata.org/entity/Q3277378,,,Rivière-Saint-Jean,50.310277777,-64.493611111
COMMUNITY_Q2936427,E53_Place,Canning,COMMUNITY,village,Q2936427,http://www.wikidata.org/entity/Q2936427,5914921,1760-01-01T00:00:00Z,Kings County,45.1579,-64.4242
COMMUNITY_Q3204697,E53_Place,L'Orignal,COMMUNITY,village,Q3204697,http://www.wikidata.org/entity/Q3204697,6060335,,Champlain,45.6194,-74.6917
COMMUNITY_Q1020179,E53_Place,Golden,COMMUNITY,village,Q1020179,http://www.wikidata.org/entity/Q1020179,5962582,1957-01-01T00:00:00Z,Columbia-Shuswap Regional District,51.3019,-116.967
COMMUNITY_Q3197122,E53_Place,Kingston,COMMUNITY,village,Q3197122,http://www.wikidata.org/entity/Q3197122,5992495,,Kings County,44.9947,-64.9464
COMMUNITY_Q3128715,E53_Place,Havre Boucher,COMMUNITY,village,Q3128715,http://www.wikidata.org/entity/Q3128715,5972227,,Antigonish County,45.683098,-61.53554
COMMUNITY_Q2923610,E53_Place,Turner Valley,COMMUNITY,village,Q2923610,http://www.wikidata.org/entity/Q2923610,6170469,,Alberta,50.6739,-114.279
COMMUNITY_Q2936975,E53_Place,Cap-des-Rosiers,COMMUNITY,village,Q2936975,http://www.wikidata.org/entity/Q2936975,,,Gaspé,48.865833333,-64.2125
COMMUNITY_Q3110020,E53_Place,Sundridge,COMMUNITY,village,Q3110020,http://www.wikidata.org/entity/Q3110020,6159476,,Parry Sound District,45.7667,-79.4
COMMUNITY_Q2974988,E53_Place,Claire-Fontaine,COMMUNITY,village,Q2974988,http://www.wikidata.org/entity/Q2974988,,,New Brunswick,46.836123,-64.983644
COMMUNITY_Q2887434,E53_Place,Bassin,COMMUNITY,village,Q2887434,http://www.wikidata.org/entity/Q2887434,,,Les Îles-de-la-Madeleine,47.222777777,-61.937222222
COMMUNITY_Q3205440,E53_Place,L'Étang-du-Nord,COMMUNITY,village,Q3205440,http://www.wikidata.org/entity/Q3205440,,,Quebec,47.383338,-61.866672
COMMUNITY_Q2406227,E53_Place,Teslin,COMMUNITY,village,Q2406227,http://www.wikidata.org/entity/Q2406227,6163081,,Yukon,60.1672222,-132.7216666
COMMUNITY_Q3067219,E53_Place,Fatima,COMMUNITY,village,Q3067219,http://www.wikidata.org/entity/Q3067219,,,Les Îles-de-la-Madeleine,47.408333,-61.888888
COMMUNITY_Q992768,E53_Place,Chéticamp,COMMUNITY,village,Q992768,http://www.wikidata.org/entity/Q992768,5921077,1785-01-01T00:00:00Z,Inverness County,46.637886111,-61.009138888
COMMUNITY_Q2957559,E53_Place,Silverton,COMMUNITY,village,Q2957559,http://www.wikidata.org/entity/Q2957559,6147932,,Regional District of Central Kootenay,49.9531,-117.356
COMMUNITY_Q2957668,E53_Place,Warfield,COMMUNITY,village,Q2957668,http://www.wikidata.org/entity/Q2957668,6176205,,Regional District of Kootenay Boundary,49.0953,-117.734
COMMUNITY_Q2848136,E53_Place,Cartwright,COMMUNITY,village,Q2848136,http://www.wikidata.org/entity/Q2848136,5917796,,Manitoba,49.0956,-99.34
COMMUNITY_Q2390030,E53_Place,Lac-à-Beauce,COMMUNITY,village,Q2390030,http://www.wikidata.org/entity/Q2390030,5994956,,La Tuque,47.31638889,-72.75972222
COMMUNITY_Q3139434,E53_Place,Merrickville–Wolford,COMMUNITY,village,Q3139434,http://www.wikidata.org/entity/Q3139434,,1794-01-01T00:00:00Z,United Counties of Leeds and Grenville,44.916472222,-75.8365
COMMUNITY_Q2957506,E53_Place,Port Alice,COMMUNITY,village,Q2957506,http://www.wikidata.org/entity/Q2957506,6111640,,Regional District of Mount Waddington,50.42641837,-127.48845756
COMMUNITY_Q2957439,E53_Place,New Denver,COMMUNITY,village,Q2957439,http://www.wikidata.org/entity/Q2957439,6087524,1892-01-01T00:00:00Z,Regional District of Central Kootenay,49.9917,-117.371
COMMUNITY_Q2957651,E53_Place,Telkwa,COMMUNITY,village,Q2957651,http://www.wikidata.org/entity/Q2957651,6162623,,Regional District of Bulkley-Nechako,54.6972,-127.05
COMMUNITY_Q2725482,E53_Place,Caroline,COMMUNITY,village,Q2725482,http://www.wikidata.org/entity/Q2725482,5917390,,Alberta,52.0934,-114.74
COMMUNITY_Q3377027,E53_Place,Petit-Cap,COMMUNITY,village,Q3377027,http://www.wikidata.org/entity/Q3377027,,,Gaspé,49.033704,-64.451122
COMMUNITY_Q1841172,E53_Place,Wawanesa,COMMUNITY,village,Q1841172,http://www.wikidata.org/entity/Q1841172,6177197,,Oakland – Wawanesa,49.5167,-99.6833
COMMUNITY_Q1827312,E53_Place,Lions Bay,COMMUNITY,village,Q1827312,http://www.wikidata.org/entity/Q1827312,6054578,,Metro Vancouver Regional District,49.4581,-123.237
COMMUNITY_Q2957546,E53_Place,Salmo,COMMUNITY,village,Q2957546,http://www.wikidata.org/entity/Q2957546,6139413,1946-01-01T00:00:00Z,Regional District of Central Kootenay,49.1917,-117.285
COMMUNITY_Q3231120,E53_Place,Les Boules,COMMUNITY,village,Q3231120,http://www.wikidata.org/entity/Q3231120,,1952-01-01T00:00:00Z,Métis-sur-Mer,48.6833,-67.9583
COMMUNITY_Q3231120,E53_Place,Les Boules,COMMUNITY,village,Q3231120,http://www.wikidata.org/entity/Q3231120,,1952-01-01T00:00:00Z,La Mitis,48.6833,-67.9583
COMMUNITY_Q1586275,E53_Place,Harrison Hot Springs,COMMUNITY,village,Q1586275,http://www.wikidata.org/entity/Q1586275,5971372,,British Columbia,49.3,-121.782
COMMUNITY_Q2957131,E53_Place,Keremeos,COMMUNITY,village,Q2957131,http://www.wikidata.org/entity/Q2957131,5991216,1956-01-01T00:00:00Z,Regional District of Okanagan-Similkameen,49.2025,-119.829
COMMUNITY_Q3218021,E53_Place,Larry's River,COMMUNITY,village,Q3218021,http://www.wikidata.org/entity/Q3218021,6050105,,Nova Scotia,45.217726,-61.372273
COMMUNITY_Q3038062,E53_Place,Douglastown,COMMUNITY,village,Q3038062,http://www.wikidata.org/entity/Q3038062,,,Gaspé,48.7671,-64.3744
COMMUNITY_Q2957125,E53_Place,Lytton,COMMUNITY,village,Q2957125,http://www.wikidata.org/entity/Q2957125,6062479,,Thompson-Nicola Regional District,50.225,-121.576666666
COMMUNITY_Q2327744,E53_Place,Alberta Beach,COMMUNITY,village,Q2327744,http://www.wikidata.org/entity/Q2327744,5883105,,Alberta,53.6767,-114.35
COMMUNITY_Q2957122,E53_Place,McBride,COMMUNITY,village,Q2957122,http://www.wikidata.org/entity/Q2957122,6068627,1913-01-01T00:00:00Z,British Columbia,53.304166666,-120.161388888
COMMUNITY_Q3114883,E53_Place,Grande-Entrée,COMMUNITY,village,Q3114883,http://www.wikidata.org/entity/Q3114883,,,Les Îles-de-la-Madeleine,47.553828,-61.547304
COMMUNITY_Q3113666,E53_Place,Greater Moncton,COMMUNITY,village,Q3113666,http://www.wikidata.org/entity/Q3113666,,,New Brunswick,46.1117,-64.6537
COMMUNITY_Q2848070,E53_Place,Benito,COMMUNITY,village,Q2848070,http://www.wikidata.org/entity/Q2848070,5898322,,Swan Valley West,51.9139,-101.548
COMMUNITY_Q3128414,E53_Place,Haut-Sheila,COMMUNITY,village,Q3128414,http://www.wikidata.org/entity/Q3128414,,,Regional Municipality of Tracadie,47.465874,-64.943275
COMMUNITY_Q1586275,E53_Place,Harrison Hot Springs,COMMUNITY,village,Q1586275,http://www.wikidata.org/entity/Q1586275,5971372,,Fraser Valley Regional District,49.3,-121.782
COMMUNITY_Q3335484,E53_Place,Nampa,COMMUNITY,village,Q3335484,http://www.wikidata.org/entity/Q3335484,6085759,,Alberta,56.0361,-117.133
COMMUNITY_Q2957001,E53_Place,Fraser Lake,COMMUNITY,village,Q2957001,http://www.wikidata.org/entity/Q2957001,5957607,,Regional District of Bulkley-Nechako,54.058333333,-124.846944444
COMMUNITY_Q3321598,E53_Place,Mont-Carmel,COMMUNITY,village,Q3321598,http://www.wikidata.org/entity/Q3321598,6076815,,Prince County,46.4,-64.033333333
COMMUNITY_Q3330996,E53_Place,Mutton Bay,COMMUNITY,village,Q3330996,http://www.wikidata.org/entity/Q3330996,,,Côte-Nord,50.7736,-59.03
COMMUNITY_Q2848417,E53_Place,St. Lazare,COMMUNITY,village,Q2848417,http://www.wikidata.org/entity/Q2848417,6156987,,Ellice – Archie,50.4489,-101.304
COMMUNITY_Q2834929,E53_Place,Alfred,COMMUNITY,village,Q2834929,http://www.wikidata.org/entity/Q2834929,,,Alfred and Plantagenet,45.556111111,-74.887777777
COMMUNITY_Q2957554,E53_Place,Sayward,COMMUNITY,village,Q2957554,http://www.wikidata.org/entity/Q2957554,6141822,,Strathcona Regional District,50.3761,-125.957
COMMUNITY_Q2373841,E53_Place,Saint-Eugène,COMMUNITY,village,Q2373841,http://www.wikidata.org/entity/Q2373841,,,Quebec,47.089444444,-70.333333333
COMMUNITY_Q1764699,E53_Place,Glenboro,COMMUNITY,village,Q1764699,http://www.wikidata.org/entity/Q1764699,5961838,,Glenboro – South Cypress,49.555833333,-99.291111111
COMMUNITY_Q1022897,E53_Place,Yorkville,COMMUNITY,village,Q1022897,http://www.wikidata.org/entity/Q1022897,7870808,,Toronto,43.6703,-79.3911
COMMUNITY_Q2467990,E53_Place,Edberg,COMMUNITY,village,Q2467990,http://www.wikidata.org/entity/Q2467990,5946529,,Alberta,52.7843,-112.786
COMMUNITY_Q3036795,E53_Place,Donnelly,COMMUNITY,village,Q3036795,http://www.wikidata.org/entity/Q3036795,5941611,,Alberta,55.7228,-117.105
COMMUNITY_Q2957122,E53_Place,McBride,COMMUNITY,village,Q2957122,http://www.wikidata.org/entity/Q2957122,6068627,1913-01-01T00:00:00Z,Regional District of Fraser-Fort George,53.304166666,-120.161388888
COMMUNITY_Q2372759,E53_Place,Sainte-Angèle-de-Laval,COMMUNITY,village,Q2372759,http://www.wikidata.org/entity/Q2372759,6137716,,Bécancour,46.3167,-72.5167
COMMUNITY_Q2406227,E53_Place,Teslin,COMMUNITY,village,Q2406227,http://www.wikidata.org/entity/Q2406227,6163081,,Teslin Tlingit Council,60.1672222,-132.7216666
COMMUNITY_Q2373841,E53_Place,Saint-Eugène,COMMUNITY,village,Q2373841,http://www.wikidata.org/entity/Q2373841,,,Quebec,47.083888888,-70.338611111
COMMUNITY_Q2637636,E53_Place,Delburne,COMMUNITY,village,Q2637636,http://www.wikidata.org/entity/Q2637636,5937504,,Alberta,52.2009,-113.234
COMMUNITY_Q2848481,E53_Place,St-Pierre-Jolys,COMMUNITY,village,Q2848481,http://www.wikidata.org/entity/Q2848481,6157857,1877-01-01T00:00:00Z,Manitoba,49.4403,-96.9844
COMMUNITY_Q3214586,E53_Place,Lac-Baker,COMMUNITY,village,Q3214586,http://www.wikidata.org/entity/Q3214586,,,Haut-Madawaska,47.335,-68.64
COMMUNITY_Q2848375,E53_Place,St. Claude,COMMUNITY,village,Q2848375,http://www.wikidata.org/entity/Q2848375,6155762,,Manitoba,49.6586,-98.3417
COMMUNITY_Q2373841,E53_Place,Saint-Eugène,COMMUNITY,village,Q2373841,http://www.wikidata.org/entity/Q2373841,,,L'Islet,47.089444444,-70.333333333
COMMUNITY_Q2936976,E53_Place,Cap-à-l'Aigle,COMMUNITY,village,Q2936976,http://www.wikidata.org/entity/Q2936976,,,La Malbaie,47.662728,-70.110283
COMMUNITY_Q2960919,E53_Place,Charlo,COMMUNITY,village,Q2960919,http://www.wikidata.org/entity/Q2960919,,1799-01-01T00:00:00Z,Heron Bay,47.9974,-66.3184
COMMUNITY_Q2231884,E53_Place,Hythe,COMMUNITY,village,Q2231884,http://www.wikidata.org/entity/Q2231884,5979136,1928-01-01T00:00:00Z,Alberta,55.3308,-119.556
COMMUNITY_Q1422308,E53_Place,Radium Hot Springs,COMMUNITY,village,Q1422308,http://www.wikidata.org/entity/Q1422308,6115713,,Regional District of East Kootenay,50.6175,-116.072
COMMUNITY_Q2373841,E53_Place,Saint-Eugène,COMMUNITY,village,Q2373841,http://www.wikidata.org/entity/Q2373841,,,L'Islet,47.083888888,-70.338611111
COMMUNITY_Q2956995,E53_Place,Granisle,COMMUNITY,village,Q2956995,http://www.wikidata.org/entity/Q2956995,5964759,,Regional District of Bulkley-Nechako,54.8869,-126.207
COMMUNITY_Q3328214,E53_Place,Murray River,COMMUNITY,village,Q3328214,http://www.wikidata.org/entity/Q3328214,6084723,,Kings County,46.016944444,-62.615555555
COMMUNITY_Q2739451,E53_Place,Ashcroft,COMMUNITY,village,Q2739451,http://www.wikidata.org/entity/Q2739451,5887531,,Thompson-Nicola Regional District,50.7256,-121.281
COMMUNITY_Q2957005,E53_Place,Chase,COMMUNITY,village,Q2957005,http://www.wikidata.org/entity/Q2957005,5920381,,Thompson-Nicola Regional District,50.8189,-119.684
COMMUNITY_Q2848295,E53_Place,McCreary,COMMUNITY,village,Q2848295,http://www.wikidata.org/entity/Q2848295,6069090,1964-01-01T00:00:00Z,Manitoba,50.7731,-99.4922
COMMUNITY_Q1527840,E53_Place,Gitwangak National Historic Site,COMMUNITY,village,Q1527840,http://www.wikidata.org/entity/Q1527840,,,Regional District of Kitimat-Stikine,55.1194,-128.017
COMMUNITY_Q2390672,E53_Place,Pointe-Jaune,COMMUNITY,village,Q2390672,http://www.wikidata.org/entity/Q2390672,,,Gaspé,49.069354,-64.511461
COMMUNITY_Q2923374,E53_Place,Brackley Beach,COMMUNITY,village,Q2923374,http://www.wikidata.org/entity/Q2923374,5907126,,Prince Edward Island,46.405806,-63.195217
COMMUNITY_Q2957635,E53_Place,Slocan,COMMUNITY,village,Q2957635,http://www.wikidata.org/entity/Q2957635,6149600,,Regional District of Central Kootenay,49.7628,-117.463
COMMUNITY_Q2848152,E53_Place,Crystal City,COMMUNITY,village,Q2848152,http://www.wikidata.org/entity/Q2848152,5933629,1947-01-01T00:00:00Z,Louise,49.1464,-98.9489
COMMUNITY_Q2879371,E53_Place,Baie-Egmont,COMMUNITY,village,Q2879371,http://www.wikidata.org/entity/Q2879371,,,Prince Edward Island,46.483333333,-64.1
COMMUNITY_Q2848152,E53_Place,Crystal City,COMMUNITY,village,Q2848152,http://www.wikidata.org/entity/Q2848152,5933629,1947-01-01T00:00:00Z,Manitoba,49.1464,-98.9489
COMMUNITY_Q2935923,E53_Place,Canal Flats,COMMUNITY,village,Q2935923,http://www.wikidata.org/entity/Q2935923,,,British Columbia,50.15,-115.833
COMMUNITY_Q2956998,E53_Place,Fruitvale,COMMUNITY,village,Q2956998,http://www.wikidata.org/entity/Q2956998,5958590,,Regional District of Kootenay Boundary,49.1161,-117.541
COMMUNITY_Q2957112,E53_Place,Masset,COMMUNITY,village,Q2957112,http://www.wikidata.org/entity/Q2957112,6067676,,North Coast Regional District,54.01,-132.138055555
COMMUNITY_Q2205345,E53_Place,Windthorst,COMMUNITY,village,Q2205345,http://www.wikidata.org/entity/Q2205345,,,Saskatchewan,50.1072,-102.837
COMMUNITY_Q2623078,E53_Place,Atlin,COMMUNITY,village,Q2623078,http://www.wikidata.org/entity/Q2623078,5888081,,Stikine Region,59.5833,-133.717
COMMUNITY_Q2848235,E53_Place,Ethelbert,COMMUNITY,village,Q2848235,http://www.wikidata.org/entity/Q2848235,5950218,,Manitoba,51.5292,-100.393
COMMUNITY_Q3154492,E53_Place,Irma,COMMUNITY,village,Q3154492,http://www.wikidata.org/entity/Q3154492,5983858,,Alberta,52.9122,-111.234
COMMUNITY_Q1727611,E53_Place,Pemberton,COMMUNITY,village,Q1727611,http://www.wikidata.org/entity/Q1727611,6100799,,Squamish-Lillooet Regional District,50.3203,-122.805
COMMUNITY_Q2957128,E53_Place,Lumby,COMMUNITY,village,Q2957128,http://www.wikidata.org/entity/Q2957128,6061958,1956-01-01T00:00:00Z,Regional District of North Okanagan,50.25,-118.967
COMMUNITY_Q1101352,E53_Place,Clifton,COMMUNITY,village,Q1101352,http://www.wikidata.org/entity/Q1101352,,,Niagara Falls,43.091387,-79.074161
COMMUNITY_Q2957431,E53_Place,Montrose,COMMUNITY,village,Q2957431,http://www.wikidata.org/entity/Q2957431,6077295,,Regional District of Kootenay Boundary,49.0783,-117.593
COMMUNITY_Q2881617,E53_Place,East Baltic,COMMUNITY,village,Q2881617,http://www.wikidata.org/entity/Q2881617,,,Prince Edward Island,46.4333,-62.1667
COMMUNITY_Q2881617,E53_Place,East Baltic,COMMUNITY,village,Q2881617,http://www.wikidata.org/entity/Q2881617,,,Kings County,46.4333,-62.1667
COMMUNITY_Q1982775,E53_Place,New Minas,COMMUNITY,village,Q1982775,http://www.wikidata.org/entity/Q1982775,6087708,,Kings County,45.0686,-64.4689
COMMUNITY_Q3128714,E53_Place,Havre-Aubert,COMMUNITY,village,Q3128714,http://www.wikidata.org/entity/Q3128714,,,Les Îles-de-la-Madeleine,47.236111111,-61.847222222
COMMUNITY_Q2957538,E53_Place,Daajing Giids,COMMUNITY,village,Q2957538,http://www.wikidata.org/entity/Q2957538,6115065,1908-01-01T00:00:00Z,North Coast Regional District,53.254722222,-132.1025
COMMUNITY_Q2739754,E53_Place,Trenton,COMMUNITY,village,Q2739754,http://www.wikidata.org/entity/Q2739754,6168768,1784-01-01T00:00:00Z,Quinte West,44.1,-77.5806
COMMUNITY_Q2591998,E53_Place,Kiix?in,COMMUNITY,village,Q2591998,http://www.wikidata.org/entity/Q2591998,,,Alberni-Clayoquot Regional District,48.81527778,-125.175
COMMUNITY_Q3260040,E53_Place,Lots-Renversés,COMMUNITY,village,Q3260040,http://www.wikidata.org/entity/Q3260040,,,Saint-Juste-du-Lac,47.664444444,-68.669722222
COMMUNITY_Q3202122,E53_Place,L'Anse-au-Griffon,COMMUNITY,village,Q3202122,http://www.wikidata.org/entity/Q3202122,,,Gaspé,48.9283,-64.2872
COMMUNITY_Q2824075,E53_Place,Adamsville,COMMUNITY,village,Q2824075,http://www.wikidata.org/entity/Q2824075,,,Bromont,45.28,-72.78
COMMUNITY_Q2848316,E53_Place,Notre-Dame-de-Lourdes,COMMUNITY,village,Q2848316,http://www.wikidata.org/entity/Q2848316,6091374,,Manitoba,49.533055555,-98.557777777
COMMUNITY_Q2935923,E53_Place,Canal Flats,COMMUNITY,village,Q2935923,http://www.wikidata.org/entity/Q2935923,,,Regional District of East Kootenay,50.15,-115.833
COMMUNITY_Q2848349,E53_Place,Riverton,COMMUNITY,village,Q2848349,http://www.wikidata.org/entity/Q2848349,6122750,,Bifrost – Riverton,50.9983,-96.9961
COMMUNITY_Q2893115,E53_Place,Beaucanton,COMMUNITY,village,Q2893115,http://www.wikidata.org/entity/Q2893115,,,Eeyou Istchee James Bay Regional Government,49.0383,-79.2389
