from,to
QC063002_1851,CD_QC_Missisquoi_1851
QC063003_1851,CD_QC_Missisquoi_1851
QC063004_1851,CD_QC_Missisquoi_1851
QC063005_1851,CD_QC_Missisquoi_1851
QC063006_1851,CD_QC_Missisquoi_1851
QC064001_1851,CD_QC_Montmorency_1851
QC064002_1851,CD_QC_Montmorency_1851
QC064003_1851,CD_QC_Montmorency_1851
QC064004_1851,CD_QC_Montmorency_1851
QC064005_1851,CD_QC_Montmorency_1851
QC064006_1851,CD_QC_Montmorency_1851
QC064007_1851,CD_QC_Montmorency_1851
QC064008_1851,CD_QC_Montmorency_1851
QC064009_1851,CD_QC_Montmorency_1851
QC064010_1851,CD_QC_Montmorency_1851
QC064011_1851,CD_QC_Montmorency_1851
QC065001_1851,CD_QC_Montréal_1851
QC065002_1851,CD_QC_Montréal_1851
QC065003_1851,CD_QC_Montréal_1851
QC065004_1851,CD_QC_Montréal_1851
QC065005_1851,CD_QC_Montréal_1851
QC065006_1851,CD_QC_Montréal_1851
QC065007_1851,CD_QC_Montréal_1851
QC065008_1851,CD_QC_Montréal_1851
QC065009_1851,CD_QC_Montréal_1851
QC065010_1851,CD_QC_Montréal_1851
QC065011_1851,CD_QC_Montréal_1851
QC065012_1851,CD_QC_Montréal_1851
QC066001_1851,CD_QC_Nicolet_1851
QC066002_1851,CD_QC_Nicolet_1851
QC066003_1851,CD_QC_Nicolet_1851
QC066004_1851,CD_QC_Nicolet_1851
QC066005_1851,CD_QC_Nicolet_1851
QC066006_1851,CD_QC_Nicolet_1851
QC066007_1851,CD_QC_Nicolet_1851
QC066008_1851,CD_QC_Nicolet_1851
QC066009_1851,CD_QC_Nicolet_1851
QC068001_1851,CD_QC_Portneuf_1851
QC068002_1851,CD_QC_Portneuf_1851
QC068003_1851,CD_QC_Portneuf_1851
QC068004_1851,CD_QC_Portneuf_1851
QC068005_1851,CD_QC_Portneuf_1851
QC068006_1851,CD_QC_Portneuf_1851
QC068007_1851,CD_QC_Portneuf_1851
QC068008_1851,CD_QC_Portneuf_1851
QC068009_1851,CD_QC_Portneuf_1851
QC068010_1851,CD_QC_Portneuf_1851
QC068011_1851,CD_QC_Portneuf_1851
QC068012_1851,CD_QC_Portneuf_1851
QC068013_1851,CD_QC_Portneuf_1851
QC069001_1851,CD_QC_Quebec_County_1851
QC069002_1851,CD_QC_Quebec_County_1851
QC069003_1851,CD_QC_Quebec_County_1851
QC069004_1851,CD_QC_Quebec_County_1851
QC069005_1851,CD_QC_Quebec_County_1851
QC069006_1851,CD_QC_Quebec_County_1851
QC069007_1851,CD_QC_Quebec_County_1851
QC069008_1851,CD_QC_Quebec_County_1851
QC069009_1851,CD_QC_Quebec_County_1851
QC069010_1851,CD_QC_Quebec_County_1851
QC069011_1851,CD_QC_Quebec_County_1851
QC069012_1851,CD_QC_Quebec_County_1851
QC069013_1851,CD_QC_Quebec_County_1851
QC070001_1851,CD_QC_Richelieu_1851
QC070002_1851,CD_QC_Richelieu_1851
QC070003_1851,CD_QC_Richelieu_1851
QC070004_1851,CD_QC_Richelieu_1851
QC070005_1851,CD_QC_Richelieu_1851
QC070006_1851,CD_QC_Richelieu_1851
QC070007_1851,CD_QC_Richelieu_1851
QC070008_1851,CD_QC_Richelieu_1851
QC070009_1851,CD_QC_Richelieu_1851
QC070010_1851,CD_QC_Richelieu_1851
QC071001_1851,CD_QC_Rimouski_1851
QC071002_1851,CD_QC_Rimouski_1851
QC071003_1851,CD_QC_Rimouski_1851
QC071004_1851,CD_QC_Rimouski_1851
QC071005_1851,CD_QC_Rimouski_1851
QC071006_1851,CD_QC_Rimouski_1851
QC071007_1851,CD_QC_Rimouski_1851
QC071008_1851,CD_QC_Rimouski_1851
QC071009_1851,CD_QC_Rimouski_1851
QC071010_1851,CD_QC_Rimouski_1851
QC071011_1851,CD_QC_Rimouski_1851
QC071012_1851,CD_QC_Rimouski_1851
QC071013_1851,CD_QC_Rimouski_1851
QC071014_1851,CD_QC_Rimouski_1851
QC071015_1851,CD_QC_Rimouski_1851
QC071016_1851,CD_QC_Rimouski_1851
QC071017_1851,CD_QC_Rimouski_1851
QC071018_1851,CD_QC_Rimouski_1851
QC071019_1851,CD_QC_Rimouski_1851
QC071020_1851,CD_QC_Rimouski_1851
QC071021_1851,CD_QC_Rimouski_1851
QC072001_1851,CD_QC_Rouville_1851
QC072002_1851,CD_QC_Rouville_1851
QC072003_1851,CD_QC_Rouville_1851
QC072004_1851,CD_QC_Rouville_1851
QC072005_1851,CD_QC_Rouville_1851
QC072006_1851,CD_QC_Rouville_1851
QC072007_1851,CD_QC_Rouville_1851
QC072008_1851,CD_QC_Rouville_1851
QC072009_1851,CD_QC_Rouville_1851
QC072010_1851,CD_QC_Rouville_1851
QC072011_1851,CD_QC_Rouville_1851
QC072012_1851,CD_QC_Rouville_1851
QC073001_1851,CD_QC_St._Maurice_1851
QC073002_1851,CD_QC_St._Maurice_1851
QC073003_1851,CD_QC_St._Maurice_1851
QC073004_1851,CD_QC_St._Maurice_1851
QC073005_1851,CD_QC_St._Maurice_1851
QC073006_1851,CD_QC_St._Maurice_1851
QC073007_1851,CD_QC_St._Maurice_1851
QC073008_1851,CD_QC_St._Maurice_1851
QC073009_1851,CD_QC_St._Maurice_1851
QC073010_1851,CD_QC_St._Maurice_1851
QC073011_1851,CD_QC_St._Maurice_1851
QC073012_1851,CD_QC_St._Maurice_1851
QC073013_1851,CD_QC_St._Maurice_1851
QC073014_1851,CD_QC_St._Maurice_1851
QC073015_1851,CD_QC_St._Maurice_1851
QC074001_1851,CD_QC_Saguenay_1851
QC074002_1851,CD_QC_Saguenay_1851
QC074003_1851,CD_QC_Saguenay_1851
QC074004_1851,CD_QC_Saguenay_1851
QC074005_1851,CD_QC_Saguenay_1851
QC074006_1851,CD_QC_Saguenay_1851
QC074007_1851,CD_QC_Saguenay_1851
QC074008_1851,CD_QC_Saguenay_1851
QC074009_1851,CD_QC_Saguenay_1851
QC074010_1851,CD_QC_Saguenay_1851
QC074011_1851,CD_QC_Saguenay_1851
QC074012_1851,CD_QC_Saguenay_1851
QC074013_1851,CD_QC_Saguenay_1851
QC074014_1851,CD_QC_Saguenay_1851
QC074015_1851,CD_QC_Saguenay_1851
QC074016_1851,CD_QC_Saguenay_1851
QC074017_1851,CD_QC_Saguenay_1851
QC074018_1851,CD_QC_Saguenay_1851
QC074019_1851,CD_QC_Saguenay_1851
QC074020_1851,CD_QC_Saguenay_1851
QC074021_1851,CD_QC_Saguenay_1851
QC074022_1851,CD_QC_Saguenay_1851
QC074023_1851,CD_QC_Saguenay_1851
QC074024_1851,CD_QC_Saguenay_1851
QC074025_1851,CD_QC_Saguenay_1851
QC074026_1851,CD_QC_Saguenay_1851
QC074027_1851,CD_QC_Saguenay_1851
QC074028_1851,CD_QC_Saguenay_1851
QC075001_1851,CD_QC_Shefford_1851
QC075002_1851,CD_QC_Shefford_1851
QC075003_1851,CD_QC_Shefford_1851
QC075004_1851,CD_QC_Shefford_1851
QC075005_1851,CD_QC_Shefford_1851
QC075006_1851,CD_QC_Shefford_1851
QC075007_1851,CD_QC_Shefford_1851
QC075008_1851,CD_QC_Shefford_1851
QC076001_1851,CD_QC_Sherbrooke_1851
QC076002_1851,CD_QC_Sherbrooke_1851
QC076003_1851,CD_QC_Sherbrooke_1851
QC076004_1851,CD_QC_Sherbrooke_1851
QC076005_1851,CD_QC_Sherbrooke_1851
QC076006_1851,CD_QC_Sherbrooke_1851
QC076007_1851,CD_QC_Sherbrooke_1851
QC076008_1851,CD_QC_Sherbrooke_1851
QC076009_1851,CD_QC_Sherbrooke_1851
QC076010_1851,CD_QC_Sherbrooke_1851
QC076011_1851,CD_QC_Sherbrooke_1851
QC076012_1851,CD_QC_Sherbrooke_1851
QC076013_1851,CD_QC_Sherbrooke_1851
QC076014_1851,CD_QC_Sherbrooke_1851
QC076015_1851,CD_QC_Sherbrooke_1851
QC076016_1851,CD_QC_Sherbrooke_1851
QC076017_1851,CD_QC_Sherbrooke_1851
QC076018_1851,CD_QC_Sherbrooke_1851
QC076019_1851,CD_QC_Sherbrooke_1851
QC076020_1851,CD_QC_Sherbrooke_1851
QC076021_1851,CD_QC_Sherbrooke_1851
QC076022_1851,CD_QC_Sherbrooke_1851
QC077001_1851,CD_QC_Stanstead_1851
QC077002_1851,CD_QC_Stanstead_1851
QC077003_1851,CD_QC_Stanstead_1851
QC077004_1851,CD_QC_Stanstead_1851
QC077005_1851,CD_QC_Stanstead_1851
QC077006_1851,CD_QC_Stanstead_1851
QC077007_1851,CD_QC_Stanstead_1851
QC078001_1851,CD_QC_St._Hyacinthe_1851
QC078002_1851,CD_QC_St._Hyacinthe_1851
QC078003_1851,CD_QC_St._Hyacinthe_1851
QC078004_1851,CD_QC_St._Hyacinthe_1851
QC078005_1851,CD_QC_St._Hyacinthe_1851
QC078006_1851,CD_QC_St._Hyacinthe_1851
QC078007_1851,CD_QC_St._Hyacinthe_1851
QC078008_1851,CD_QC_St._Hyacinthe_1851
QC078009_1851,CD_QC_St._Hyacinthe_1851
QC078010_1851,CD_QC_St._Hyacinthe_1851
QC078011_1851,CD_QC_St._Hyacinthe_1851
QC078012_1851,CD_QC_St._Hyacinthe_1851
QC079001_1851,CD_QC_Terrebonne_1851
QC079002_1851,CD_QC_Terrebonne_1851
QC079003_1851,CD_QC_Terrebonne_1851
QC079004_1851,CD_QC_Terrebonne_1851
QC079005_1851,CD_QC_Terrebonne_1851
QC079006_1851,CD_QC_Terrebonne_1851
QC079007_1851,CD_QC_Terrebonne_1851
QC079008_1851,CD_QC_Terrebonne_1851
QC079009_1851,CD_QC_Terrebonne_1851
QC079010_1851,CD_QC_Terrebonne_1851
QC079011_1851,CD_QC_Terrebonne_1851
QC079012_1851,CD_QC_Terrebonne_1851
QC079013_1851,CD_QC_Terrebonne_1851
QC080001_1851,CD_QC_Deux-Montagnes_1851
QC080002_1851,CD_QC_Deux-Montagnes_1851
QC080003_1851,CD_QC_Deux-Montagnes_1851
QC080004_1851,CD_QC_Deux-Montagnes_1851
QC080005_1851,CD_QC_Deux-Montagnes_1851
QC080006_1851,CD_QC_Deux-Montagnes_1851
QC080007_1851,CD_QC_Deux-Montagnes_1851
QC080008_1851,CD_QC_Deux-Montagnes_1851
QC080009_1851,CD_QC_Deux-Montagnes_1851
QC080010_1851,CD_QC_Deux-Montagnes_1851
QC080011_1851,CD_QC_Deux-Montagnes_1851
QC080012_1851,CD_QC_Deux-Montagnes_1851
QC080013_1851,CD_QC_Deux-Montagnes_1851
QC080014_1851,CD_QC_Deux-Montagnes_1851
QC080015_1851,CD_QC_Deux-Montagnes_1851
QC080016_1851,CD_QC_Deux-Montagnes_1851
QC080017_1851,CD_QC_Deux-Montagnes_1851
QC081001_1851,CD_QC_Vaudreuil_1851
QC081002_1851,CD_QC_Vaudreuil_1851
QC081003_1851,CD_QC_Vaudreuil_1851
QC081004_1851,CD_QC_Vaudreuil_1851
QC081005_1851,CD_QC_Vaudreuil_1851
QC081006_1851,CD_QC_Vaudreuil_1851
QC081007_1851,CD_QC_Vaudreuil_1851
QC081008_1851,CD_QC_Vaudreuil_1851
QC081009_1851,CD_QC_Vaudreuil_1851
QC081010_1851,CD_QC_Vaudreuil_1851
QC081011_1851,CD_QC_Vaudreuil_1851
QC082001_1851,CD_QC_Verchères_1851
QC082002_1851,CD_QC_Verchères_1851
QC082003_1851,CD_QC_Verchères_1851
QC082004_1851,CD_QC_Verchères_1851
QC082005_1851,CD_QC_Verchères_1851
QC082006_1851,CD_QC_Verchères_1851
QC082007_1851,CD_QC_Verchères_1851
QC083001_1851,CD_QC_Yamaska_1851
QC083002_1851,CD_QC_Yamaska_1851
QC083003_1851,CD_QC_Yamaska_1851
QC083004_1851,CD_QC_Yamaska_1851
QC083005_1851,CD_QC_Yamaska_1851
QC083006_1851,CD_QC_Yamaska_1851
QC084000_1851,CD_QC_Montréal_1851
QC085000_1851,CD_QC_Quebec_County_1851
ON046001_1851,CD_ON_Bytown_1851
ON046003_1851,CD_ON_Bytown_1851
ON047001_1851,CD_ON_London_City_1851
ON047003_1851,CD_ON_London_City_1851
ON047004_1851,CD_ON_London_City_1851
ON047002_1851,CD_ON_London_City_1851
ON046002_1851,CD_ON_Bytown_1851
NT999999_1851,CD_NT_The_Territories_1851
NL998999_1851,CD_NL_Newfoundland_1851
PE997999_1851,CD_PE_Prince_Edward_Island_1851
NS996999_1851,CD_NS_Nova_Scotia_1851
NB995999_1851,CD_NB_New_Brunswick_1851
QC067004_1851,CD_QC_Outaouais_1851
QC067999_1851,CD_QC_Outaouais_1851
QC067018_1851,CD_QC_Outaouais_1851
QC067019_1851,CD_QC_Outaouais_1851
QC085000_1851,CD_QC_City_of_Montreal_1851
QC067016_1851,CD_QC_Outaouais_1851
QC067002_1851,CD_QC_Outaouais_1851
QC067003_1851,CD_QC_Outaouais_1851
QC067005_1851,CD_QC_Outaouais_1851
QC067006_1851,CD_QC_Outaouais_1851
QC067011_1851,CD_QC_Outaouais_1851
QC084000_1851,CD_QC_City_of_Quebec_1851
QC067009_1851,CD_QC_Outaouais_1851
QC067024_1851,CD_QC_Outaouais_1851
QC067015_1851,CD_QC_Outaouais_1851
QC067022_1851,CD_QC_Outaouais_1851
QC067001_1851,CD_QC_Outaouais_1851
QC067007_1851,CD_QC_Outaouais_1851
QC067021_1851,CD_QC_Outaouais_1851
QC067012_1851,CD_QC_Outaouais_1851
QC067008_1851,CD_QC_Outaouais_1851
QC067023_1851,CD_QC_Outaouais_1851
QC067020_1851,CD_QC_Outaouais_1851
QC067014_1851,CD_QC_Outaouais_1851
QC067017_1851,CD_QC_Outaouais_1851
QC067013_1851,CD_QC_Outaouais_1851
QC067010_1851,CD_QC_Outaouais_1851
QC085999_1851,CD_QC_City_of_Montreal_1851
QC001001_1861,CD_QC_L'Assomption_1861
QC001002_1861,CD_QC_L'Assomption_1861
QC001003_1861,CD_QC_L'Assomption_1861
QC001004_1861,CD_QC_L'Assomption_1861
QC001005_1861,CD_QC_L'Assomption_1861
QC001006_1861,CD_QC_L'Assomption_1861
QC001007_1861,CD_QC_L'Assomption_1861
QC001008_1861,CD_QC_L'Assomption_1861
QC001009_1861,CD_QC_L'Assomption_1861
QC001010_1861,CD_QC_L'Assomption_1861
QC001011_1861,CD_QC_L'Assomption_1861
QC002001_1861,CD_QC_Argenteuil_1861
QC002002_1861,CD_QC_Argenteuil_1861
QC002003_1861,CD_QC_Argenteuil_1861
QC002004_1861,CD_QC_Argenteuil_1861
QC002005_1861,CD_QC_Argenteuil_1861
QC002006_1861,CD_QC_Argenteuil_1861
QC002007_1861,CD_QC_Argenteuil_1861
QC002008_1861,CD_QC_Argenteuil_1861
QC002009_1861,CD_QC_Argenteuil_1861
QC002010_1861,CD_QC_Argenteuil_1861
QC002011_1861,CD_QC_Argenteuil_1861
QC002012_1861,CD_QC_Argenteuil_1861
QC003001_1861,CD_QC_Arthabaska_1861
QC003002_1861,CD_QC_Arthabaska_1861
QC003003_1861,CD_QC_Arthabaska_1861
QC003004_1861,CD_QC_Arthabaska_1861
QC003005_1861,CD_QC_Arthabaska_1861
QC003006_1861,CD_QC_Arthabaska_1861
QC003007_1861,CD_QC_Arthabaska_1861
QC003008_1861,CD_QC_Arthabaska_1861
QC003009_1861,CD_QC_Arthabaska_1861
QC003010_1861,CD_QC_Arthabaska_1861
QC003011_1861,CD_QC_Arthabaska_1861
QC003012_1861,CD_QC_Arthabaska_1861
QC004001_1861,CD_QC_Bagot_1861
QC004002_1861,CD_QC_Bagot_1861
QC004003_1861,CD_QC_Bagot_1861
QC004004_1861,CD_QC_Bagot_1861
QC004005_1861,CD_QC_Bagot_1861
QC004006_1861,CD_QC_Bagot_1861
QC004007_1861,CD_QC_Bagot_1861
QC004008_1861,CD_QC_Bagot_1861
QC004009_1861,CD_QC_Bagot_1861
QC005001_1861,CD_QC_Beauce_1861
QC005002_1861,CD_QC_Beauce_1861
QC005003_1861,CD_QC_Beauce_1861
QC005004_1861,CD_QC_Beauce_1861
QC005005_1861,CD_QC_Beauce_1861
QC005006_1861,CD_QC_Beauce_1861
QC005007_1861,CD_QC_Beauce_1861
QC005008_1861,CD_QC_Beauce_1861
QC005009_1861,CD_QC_Beauce_1861
QC005010_1861,CD_QC_Beauce_1861
QC005011_1861,CD_QC_Beauce_1861
QC005012_1861,CD_QC_Beauce_1861
QC005013_1861,CD_QC_Beauce_1861
QC005014_1861,CD_QC_Beauce_1861
QC005015_1861,CD_QC_Beauce_1861
QC005016_1861,CD_QC_Beauce_1861
QC005017_1861,CD_QC_Beauce_1861
QC005018_1861,CD_QC_Beauce_1861
QC006001_1861,CD_QC_Beauharnois_1861
QC006002_1861,CD_QC_Beauharnois_1861
QC006003_1861,CD_QC_Beauharnois_1861
QC006004_1861,CD_QC_Beauharnois_1861
QC006005_1861,CD_QC_Beauharnois_1861
QC006006_1861,CD_QC_Beauharnois_1861
QC007001_1861,CD_QC_Bellechasse_1861
QC007002_1861,CD_QC_Bellechasse_1861
QC007003_1861,CD_QC_Bellechasse_1861
QC007004_1861,CD_QC_Bellechasse_1861
QC007005_1861,CD_QC_Bellechasse_1861
QC007006_1861,CD_QC_Bellechasse_1861
QC007007_1861,CD_QC_Bellechasse_1861
QC007008_1861,CD_QC_Bellechasse_1861
QC007009_1861,CD_QC_Bellechasse_1861
QC008001_1861,CD_QC_Berthier_1861
QC008002_1861,CD_QC_Berthier_1861
QC008003_1861,CD_QC_Berthier_1861
QC008004_1861,CD_QC_Berthier_1861
QC008005_1861,CD_QC_Berthier_1861
QC008006_1861,CD_QC_Berthier_1861
QC008007_1861,CD_QC_Berthier_1861
QC008008_1861,CD_QC_Berthier_1861
QC008009_1861,CD_QC_Berthier_1861
QC008010_1861,CD_QC_Berthier_1861
QC009001_1861,CD_QC_Bonaventure_1861
QC009002_1861,CD_QC_Bonaventure_1861
QC009003_1861,CD_QC_Bonaventure_1861
QC009004_1861,CD_QC_Bonaventure_1861
QC009005_1861,CD_QC_Bonaventure_1861
QC009006_1861,CD_QC_Bonaventure_1861
QC009007_1861,CD_QC_Bonaventure_1861
QC009008_1861,CD_QC_Bonaventure_1861
QC009009_1861,CD_QC_Bonaventure_1861
QC009010_1861,CD_QC_Bonaventure_1861
QC009011_1861,CD_QC_Bonaventure_1861
QC010001_1861,CD_QC_Brome_1861
QC010002_1861,CD_QC_Brome_1861
QC010003_1861,CD_QC_Brome_1861
QC010004_1861,CD_QC_Brome_1861
QC010005_1861,CD_QC_Brome_1861
QC011001_1861,CD_QC_Chambly_1861
QC011002_1861,CD_QC_Chambly_1861
QC011003_1861,CD_QC_Chambly_1861
QC011004_1861,CD_QC_Chambly_1861
QC011005_1861,CD_QC_Chambly_1861
QC011006_1861,CD_QC_Chambly_1861
QC011007_1861,CD_QC_Chambly_1861
QC011008_1861,CD_QC_Chambly_1861
QC011009_1861,CD_QC_Chambly_1861
QC012001_1861,CD_QC_Champlain_1861
QC012002_1861,CD_QC_Champlain_1861
QC012003_1861,CD_QC_Champlain_1861
QC012004_1861,CD_QC_Champlain_1861
QC012005_1861,CD_QC_Champlain_1861
QC012006_1861,CD_QC_Champlain_1861
QC012007_1861,CD_QC_Champlain_1861
QC012008_1861,CD_QC_Champlain_1861
QC012009_1861,CD_QC_Champlain_1861
QC012010_1861,CD_QC_Champlain_1861
QC012011_1861,CD_QC_Champlain_1861
QC012012_1861,CD_QC_Champlain_1861
QC013001_1861,CD_QC_Charlevoix_1861
QC013002_1861,CD_QC_Charlevoix_1861
QC013003_1861,CD_QC_Charlevoix_1861
QC013004_1861,CD_QC_Charlevoix_1861
QC013005_1861,CD_QC_Charlevoix_1861
QC013006_1861,CD_QC_Charlevoix_1861
QC013007_1861,CD_QC_Charlevoix_1861
QC013008_1861,CD_QC_Charlevoix_1861
QC013009_1861,CD_QC_Charlevoix_1861
QC013010_1861,CD_QC_Charlevoix_1861
QC013011_1861,CD_QC_Charlevoix_1861
QC013012_1861,CD_QC_Charlevoix_1861
QC014001_1861,CD_QC_Chateauguay_1861
QC014002_1861,CD_QC_Chateauguay_1861
QC014003_1861,CD_QC_Chateauguay_1861
QC014004_1861,CD_QC_Chateauguay_1861
QC014005_1861,CD_QC_Chateauguay_1861
QC014006_1861,CD_QC_Chateauguay_1861
QC014007_1861,CD_QC_Chateauguay_1861
QC015001_1861,CD_QC_Chicoutimi_1861
QC015002_1861,CD_QC_Chicoutimi_1861
QC015003_1861,CD_QC_Chicoutimi_1861
QC015004_1861,CD_QC_Chicoutimi_1861
QC015005_1861,CD_QC_Chicoutimi_1861
QC015006_1861,CD_QC_Chicoutimi_1861
QC015007_1861,CD_QC_Chicoutimi_1861
QC015008_1861,CD_QC_Chicoutimi_1861
QC015009_1861,CD_QC_Chicoutimi_1861
QC015010_1861,CD_QC_Chicoutimi_1861
QC015011_1861,CD_QC_Chicoutimi_1861
QC015012_1861,CD_QC_Chicoutimi_1861
QC015013_1861,CD_QC_Chicoutimi_1861
QC015014_1861,CD_QC_Chicoutimi_1861
QC015015_1861,CD_QC_Chicoutimi_1861
QC015016_1861,CD_QC_Chicoutimi_1861
QC015017_1861,CD_QC_Chicoutimi_1861
QC015018_1861,CD_QC_Chicoutimi_1861
QC015019_1861,CD_QC_Chicoutimi_1861
QC015020_1861,CD_QC_Chicoutimi_1861
QC015021_1861,CD_QC_Chicoutimi_1861
QC015022_1861,CD_QC_Chicoutimi_1861
QC016001_1861,CD_QC_Compton_1861
QC016002_1861,CD_QC_Compton_1861
QC016003_1861,CD_QC_Compton_1861
QC016004_1861,CD_QC_Compton_1861
QC016005_1861,CD_QC_Compton_1861
QC016006_1861,CD_QC_Compton_1861
QC016007_1861,CD_QC_Compton_1861
QC016008_1861,CD_QC_Compton_1861
QC016009_1861,CD_QC_Compton_1861
QC016010_1861,CD_QC_Compton_1861
QC016011_1861,CD_QC_Compton_1861
QC016012_1861,CD_QC_Compton_1861
QC017001_1861,CD_QC_Dorchester_1861
QC017002_1861,CD_QC_Dorchester_1861
QC017003_1861,CD_QC_Dorchester_1861
QC017004_1861,CD_QC_Dorchester_1861
QC017005_1861,CD_QC_Dorchester_1861
QC017006_1861,CD_QC_Dorchester_1861
QC017007_1861,CD_QC_Dorchester_1861
QC017008_1861,CD_QC_Dorchester_1861
QC017009_1861,CD_QC_Dorchester_1861
QC017010_1861,CD_QC_Dorchester_1861
QC017011_1861,CD_QC_Dorchester_1861
QC018001_1861,CD_QC_Drummond_1861
QC018002_1861,CD_QC_Drummond_1861
QC018003_1861,CD_QC_Drummond_1861
QC018004_1861,CD_QC_Drummond_1861
QC018005_1861,CD_QC_Drummond_1861
QC018006_1861,CD_QC_Drummond_1861
QC018007_1861,CD_QC_Drummond_1861
QC019001_1861,CD_QC_Gaspé_1861
QC019002_1861,CD_QC_Gaspé_1861
QC019003_1861,CD_QC_Gaspé_1861
QC019004_1861,CD_QC_Gaspé_1861
QC019005_1861,CD_QC_Gaspé_1861
QC019006_1861,CD_QC_Gaspé_1861
QC019007_1861,CD_QC_Gaspé_1861
QC019008_1861,CD_QC_Gaspé_1861
QC019009_1861,CD_QC_Gaspé_1861
QC019010_1861,CD_QC_Gaspé_1861
QC019011_1861,CD_QC_Gaspé_1861
QC019012_1861,CD_QC_Gaspé_1861
QC019013_1861,CD_QC_Gaspé_1861
QC019014_1861,CD_QC_Gaspé_1861
QC019015_1861,CD_QC_Gaspé_1861
QC019016_1861,CD_QC_Gaspé_1861
QC019017_1861,CD_QC_Gaspé_1861
QC020001_1861,CD_QC_Hochelaga_1861
QC020002_1861,CD_QC_Hochelaga_1861
QC020003_1861,CD_QC_Hochelaga_1861
QC020004_1861,CD_QC_Hochelaga_1861
QC020005_1861,CD_QC_Hochelaga_1861
QC020006_1861,CD_QC_Hochelaga_1861
QC020007_1861,CD_QC_Hochelaga_1861
QC021001_1861,CD_QC_Huntingdon_1861
QC021002_1861,CD_QC_Huntingdon_1861
QC021003_1861,CD_QC_Huntingdon_1861
QC021004_1861,CD_QC_Huntingdon_1861
QC021005_1861,CD_QC_Huntingdon_1861
QC021006_1861,CD_QC_Huntingdon_1861
QC021007_1861,CD_QC_Huntingdon_1861
QC022001_1861,CD_QC_Iberville_1861
QC022002_1861,CD_QC_Iberville_1861
QC022003_1861,CD_QC_Iberville_1861
QC022004_1861,CD_QC_Iberville_1861
QC022005_1861,CD_QC_Iberville_1861
QC022006_1861,CD_QC_Iberville_1861
QC023001_1861,CD_QC_L'Islet_1861
QC023002_1861,CD_QC_L'Islet_1861
QC023003_1861,CD_QC_L'Islet_1861
QC023004_1861,CD_QC_L'Islet_1861
QC023005_1861,CD_QC_L'Islet_1861
QC023006_1861,CD_QC_L'Islet_1861
QC024001_1861,CD_QC_Jacques-Cartier_1861
QC024002_1861,CD_QC_Jacques-Cartier_1861
QC024003_1861,CD_QC_Jacques-Cartier_1861
QC024004_1861,CD_QC_Jacques-Cartier_1861
QC024005_1861,CD_QC_Jacques-Cartier_1861
QC024006_1861,CD_QC_Jacques-Cartier_1861
QC024007_1861,CD_QC_Jacques-Cartier_1861
QC024008_1861,CD_QC_Jacques-Cartier_1861
QC025001_1861,CD_QC_Joliette_1861
QC025002_1861,CD_QC_Joliette_1861
QC025003_1861,CD_QC_Joliette_1861
QC025004_1861,CD_QC_Joliette_1861
QC025005_1861,CD_QC_Joliette_1861
QC025006_1861,CD_QC_Joliette_1861
QC025007_1861,CD_QC_Joliette_1861
QC025008_1861,CD_QC_Joliette_1861
QC025009_1861,CD_QC_Joliette_1861
QC025010_1861,CD_QC_Joliette_1861
QC025011_1861,CD_QC_Joliette_1861
QC025012_1861,CD_QC_Joliette_1861
QC025013_1861,CD_QC_Joliette_1861
QC025014_1861,CD_QC_Joliette_1861
QC026001_1861,CD_QC_Kamouraska_1861
QC026002_1861,CD_QC_Kamouraska_1861
QC026003_1861,CD_QC_Kamouraska_1861
QC026004_1861,CD_QC_Kamouraska_1861
QC026005_1861,CD_QC_Kamouraska_1861
QC026006_1861,CD_QC_Kamouraska_1861
QC026007_1861,CD_QC_Kamouraska_1861
QC026008_1861,CD_QC_Kamouraska_1861
QC026009_1861,CD_QC_Kamouraska_1861
QC026010_1861,CD_QC_Kamouraska_1861
QC026011_1861,CD_QC_Kamouraska_1861
QC026012_1861,CD_QC_Kamouraska_1861
QC026013_1861,CD_QC_Kamouraska_1861
QC027001_1861,CD_QC_Laprairie_1861
QC027002_1861,CD_QC_Laprairie_1861
QC027003_1861,CD_QC_Laprairie_1861
QC027004_1861,CD_QC_Laprairie_1861
QC027005_1861,CD_QC_Laprairie_1861
QC027006_1861,CD_QC_Laprairie_1861
QC027007_1861,CD_QC_Laprairie_1861
QC028001_1861,CD_QC_Laval_1861
QC028002_1861,CD_QC_Laval_1861
QC028003_1861,CD_QC_Laval_1861
QC028004_1861,CD_QC_Laval_1861
QC028005_1861,CD_QC_Laval_1861
QC028006_1861,CD_QC_Laval_1861
QC029001_1861,CD_QC_Lévis_1861
QC029002_1861,CD_QC_Lévis_1861
QC029003_1861,CD_QC_Lévis_1861
QC029004_1861,CD_QC_Lévis_1861
QC029005_1861,CD_QC_Lévis_1861
QC029006_1861,CD_QC_Lévis_1861
QC029007_1861,CD_QC_Lévis_1861
QC029008_1861,CD_QC_Lévis_1861
QC030001_1861,CD_QC_Lotbinière_1861
QC030002_1861,CD_QC_Lotbinière_1861
QC030003_1861,CD_QC_Lotbinière_1861
QC030004_1861,CD_QC_Lotbinière_1861
QC030005_1861,CD_QC_Lotbinière_1861
QC030006_1861,CD_QC_Lotbinière_1861
QC030007_1861,CD_QC_Lotbinière_1861
QC030008_1861,CD_QC_Lotbinière_1861
QC030009_1861,CD_QC_Lotbinière_1861
